"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-05-22T17:46:21Z"
"Version","20250522174621"
"OfferCode","ElasticMapReduce"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","Instance Type","Instance Family","usageType","operation","Compute","ComputeProvider","MeterUnit","Region Code","serviceName","Software Type"
"BPASYZGGJNUHFUKX","JRTCKXETXF","BPASYZGGJNUHFUKX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.208 per hour for EMR m2.2xlarge with M5","2025-05-01","0","Inf","Hrs","0.2080000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m2.2xlarge","Memory optimized","M5BoxUsage:m2.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","MapR-M5"
"BSUACH2BZY2EZ9RP","JRTCKXETXF","BSUACH2BZY2EZ9RP.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.15215 per hour for EMR r7a.2xlarge","2025-05-01","0","Inf","Hrs","0.1521500000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r7a.2xlarge","Memory optimized","BoxUsage:r7a.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"BSXSQN3SHDP93RUV","JRTCKXETXF","BSXSQN3SHDP93RUV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.459 per hour for EMR c6a.12xlarge","2025-05-01","0","Inf","Hrs","0.4590000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c6a.12xlarge","Compute optimized","BoxUsage:c6a.12xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"BT2FMDS9Q8WVQXU7","JRTCKXETXF","BT2FMDS9Q8WVQXU7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1323 per hour for EMR r7i.2xlarge","2025-05-01","0","Inf","Hrs","0.1323000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r7i.2xlarge","Memory optimized","BoxUsage:r7i.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"BUBH7FFYB7TAJKHW","JRTCKXETXF","BUBH7FFYB7TAJKHW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.2096 per hour for EMR c6id.24xlarge","2025-05-01","0","Inf","Hrs","1.2096000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c6id.24xlarge","Compute optimized","BoxUsage:c6id.24xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"BUBXH2SDZ7KNYCR5","JRTCKXETXF","BUBXH2SDZ7KNYCR5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.052624 per vCPU per hour in US East (N. Virginia)","2025-05-01","0","Inf","vCPU-Hours","0.0526240000","USD","EMR Serverless","ElasticMapReduce","US East (N. Virginia)","AWS Region",,,"USE1-EMR-SERVERLESS-vCPUHours","",,,"CPUHours","us-east-1","Amazon Elastic MapReduce",
"BW28WYMHSDQN9SM6","JRTCKXETXF","BW28WYMHSDQN9SM6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.362 per hour for EMR i2.xlarge with M5","2025-05-01","0","Inf","Hrs","0.3620000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","i2.xlarge","Storage optimized","M5BoxUsage:i2.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","MapR-M5"
"BWVSKS4G5462RKCG","JRTCKXETXF","BWVSKS4G5462RKCG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.22768 per hour for EMR m6in.32xlarge","2025-05-01","0","Inf","Hrs","2.2276800000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m6in.32xlarge","General purpose","BoxUsage:m6in.32xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"BYWTJ9BKA5XU3JQY","JRTCKXETXF","BYWTJ9BKA5XU3JQY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.1504 per hour for EMR g6.12xlarge","2025-05-01","0","Inf","Hrs","1.1504000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","g6.12xlarge","Accelerated Computing","BoxUsage:g6.12xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"C3AZWTVUX2U38XC9","JRTCKXETXF","C3AZWTVUX2U38XC9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1008 per hour for EMR r6g.2xlarge","2025-05-01","0","Inf","Hrs","0.1008000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r6g.2xlarge","Memory optimized","BoxUsage:r6g.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"C4AYYW8G5MA59Q7J","JRTCKXETXF","C4AYYW8G5MA59Q7J.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR d2.2xlarge with M7","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","d2.2xlarge","Storage optimized","USE1-M7BoxUsage:d2.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","MapR-M7"
"C5ZNBK9TFM3XTNSG","JRTCKXETXF","C5ZNBK9TFM3XTNSG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.119 per hour for EMR m5n.2xlarge","2025-05-01","0","Inf","Hrs","0.1190000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m5n.2xlarge","General purpose","BoxUsage:m5n.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"C6AMJS66BVQ2BMF2","JRTCKXETXF","C6AMJS66BVQ2BMF2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR c5d.9xlarge","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c5d.9xlarge","Compute optimized","BoxUsage:c5d.9xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"C7BNW28AXMRZPZUG","JRTCKXETXF","C7BNW28AXMRZPZUG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0816 per hour for EMR m7g.2xlarge","2025-05-01","0","Inf","Hrs","0.0816000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m7g.2xlarge","General purpose","BoxUsage:m7g.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"C859659KVKTB42T5","JRTCKXETXF","C859659KVKTB42T5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR m5dn.12xlarge","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m5dn.12xlarge","General purpose","BoxUsage:m5dn.12xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"C8CY9YW5528EM7MM","JRTCKXETXF","C8CY9YW5528EM7MM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR r5a.12xlarge","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r5a.12xlarge","Memory optimized","BoxUsage:r5a.12xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"CCHZB9X3B7QJ2CMQ","JRTCKXETXF","CCHZB9X3B7QJ2CMQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.31904 per hour for EMR c8g.8xlarge","2025-05-01","0","Inf","Hrs","0.3190400000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c8g.8xlarge","Compute optimized","BoxUsage:c8g.8xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"CCRGVXFQ5SSH44VD","JRTCKXETXF","CCRGVXFQ5SSH44VD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR cr1.8xlarge with Karma","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","cr1.8xlarge","Memory optimized","KarmaBoxUsage:cr1.8xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","Karmasphere"
"CCT9Z93VYAEEWKBY","JRTCKXETXF","CCT9Z93VYAEEWKBY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.81 per hour for EMR i2.4xlarge with M7","2025-05-01","0","Inf","Hrs","0.8100000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","i2.4xlarge","Storage optimized","M7BoxUsage:i2.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","MapR-M7"
"CJ4Z4MZTH6KRYP9A","JRTCKXETXF","CJ4Z4MZTH6KRYP9A.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.58784 per hour for EMR r8gd.8xlarge","2025-05-01","0","Inf","Hrs","0.5878400000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r8gd.8xlarge","Memory optimized","BoxUsage:r8gd.8xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"CKQ2J5XB7TKT92KE","JRTCKXETXF","CKQ2J5XB7TKT92KE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.067 per hour for EMR r4.xlarge","2025-05-01","0","Inf","Hrs","0.0670000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r4.xlarge","Memory optimized","BoxUsage:r4.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"CPC88KBZ8TEJJ8CR","JRTCKXETXF","CPC88KBZ8TEJJ8CR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.224 per hour for EMR c6a.32xlarge","2025-05-01","0","Inf","Hrs","1.2240000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c6a.32xlarge","Compute optimized","BoxUsage:c6a.32xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"CPK92SQT3H4JZXWC","JRTCKXETXF","CPK92SQT3H4JZXWC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.05132 per hour for EMR c7a.xlarge","2025-05-01","0","Inf","Hrs","0.0513200000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c7a.xlarge","Compute optimized","BoxUsage:c7a.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"CQDE5EBN5TSB7ZUY","JRTCKXETXF","CQDE5EBN5TSB7ZUY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.34468 per hour for EMR r6idn.24xlarge","2025-05-01","0","Inf","Hrs","2.3446800000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r6idn.24xlarge","Memory optimized","BoxUsage:r6idn.24xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"CTAJDQKJBEDMPXDN","JRTCKXETXF","CTAJDQKJBEDMPXDN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.7119 per hour for EMR m6id.12xlarge","2025-05-01","0","Inf","Hrs","0.7119000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m6id.12xlarge","General purpose","BoxUsage:m6id.12xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"CTWM389PR6F8ZMW8","JRTCKXETXF","CTWM389PR6F8ZMW8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR c5a.12xlarge","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c5a.12xlarge","Compute optimized","BoxUsage:c5a.12xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"CU47PNNAZFSJ7EG5","JRTCKXETXF","CU47PNNAZFSJ7EG5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.0736 per hour for EMR m6a.48xlarge","2025-05-01","0","Inf","Hrs","2.0736000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m6a.48xlarge","General purpose","BoxUsage:m6a.48xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"CU8JUNX5YC9STQPN","JRTCKXETXF","CU8JUNX5YC9STQPN.JRTCKXETXF.6YS6EN2CT7","OnDemand","0.363793 USD per hour for EMR im4gn.4xlarge","2025-05-01","0","Inf","Hrs","0.3637925000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","im4gn.4xlarge","Storage optimized","BoxUsage:im4gn.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"CVPJAUXGZPUXTNFT","JRTCKXETXF","CVPJAUXGZPUXTNFT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR m5a.12xlarge","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m5a.12xlarge","General purpose","BoxUsage:m5a.12xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"CWUTATED728PQJV8","JRTCKXETXF","CWUTATED728PQJV8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR hi1.4xlarge with M3","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","hi1.4xlarge","Storage optimized","M3BoxUsage:hi1.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","MapR-M3"
"D45FTM4U76T5A7GH","JRTCKXETXF","D45FTM4U76T5A7GH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR cc1.4xlarge with M7","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","cc1.4xlarge","Compute optimized","M7BoxUsage:cc1.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","MapR-M7"
"D5Y57MADD3QHGM8H","JRTCKXETXF","D5Y57MADD3QHGM8H.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.088 per hour for EMR m1.xlarge","2025-05-01","0","Inf","Hrs","0.0880000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m1.xlarge","General purpose","BoxUsage:m1.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"D6MZPKMT5G7NP3B3","JRTCKXETXF","D6MZPKMT5G7NP3B3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR i3.16xlarge","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","i3.16xlarge","Storage optimized","BoxUsage:i3.16xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"D8G7QSMYZKQK7T7K","JRTCKXETXF","D8G7QSMYZKQK7T7K.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0765 per hour for EMR c6a.2xlarge","2025-05-01","0","Inf","Hrs","0.0765000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c6a.2xlarge","Compute optimized","BoxUsage:c6a.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"D8MEVPT23M53Y3RD","JRTCKXETXF","D8MEVPT23M53Y3RD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.132 per hour for EMR g4dn.xlarge","2025-05-01","0","Inf","Hrs","0.1320000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","g4dn.xlarge","GPU instance","BoxUsage:g4dn.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"DA4GXWVSZR26WNMB","JRTCKXETXF","DA4GXWVSZR26WNMB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01012 per vCPU per hour for EMR-EKS-EC2 in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.0101200000","USD","EMR Containers","ElasticMapReduce","US East (N. Virginia)","AWS Region",,,"USE1-EMR-EKS-EC2-vCPUHours","FlinkNativeJobRun","EKS","EC2","FlinkNativeCPUHours","us-east-1","Amazon Elastic MapReduce",
"DBNWAAFF32JCG5ZS","JRTCKXETXF","DBNWAAFF32JCG5ZS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.188 per hour for EMR g4dn.2xlarge","2025-05-01","0","Inf","Hrs","0.1880000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","g4dn.2xlarge","GPU instance","BoxUsage:g4dn.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"DD92FNNFKBXVH97Q","JRTCKXETXF","DD92FNNFKBXVH97Q.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.3456 per hour for EMR c6gn.8xlarge","2025-05-01","0","Inf","Hrs","0.3456000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c6gn.8xlarge","Compute optimized","BoxUsage:c6gn.8xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"DEHQS786SEJW85DJ","JRTCKXETXF","DEHQS786SEJW85DJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0534 per hour for EMR m7gd.xlarge","2025-05-01","0","Inf","Hrs","0.0534000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m7gd.xlarge","General purpose","BoxUsage:m7gd.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"DFDEP66MV5TG8BFX","JRTCKXETXF","DFDEP66MV5TG8BFX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR m5ad.16xlarge","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m5ad.16xlarge","General purpose","BoxUsage:m5ad.16xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"DHQC65AJGEFZ8YKS","JRTCKXETXF","DHQC65AJGEFZ8YKS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.99 per hour for EMR m4.4xlarge with Hunk","2025-05-01","0","Inf","Hrs","0.9900000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m4.4xlarge","General purpose","HunkBoxUsage:m4.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","Hunk"
"DHY2ZQ6GUB39DTSY","JRTCKXETXF","DHY2ZQ6GUB39DTSY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0835 per hour for EMR x2gd.xlarge","2025-05-01","0","Inf","Hrs","0.0835000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","x2gd.xlarge","Memory optimized","BoxUsage:x2gd.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"DJ2PQ78MSJ943EXV","JRTCKXETXF","DJ2PQ78MSJ943EXV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.6912 per hour for EMR c6gn.16xlarge","2025-05-01","0","Inf","Hrs","0.6912000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c6gn.16xlarge","Compute optimized","BoxUsage:c6gn.16xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"DJMZ9WEA2GFNCP48","JRTCKXETXF","DJMZ9WEA2GFNCP48.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.7216  per hour for EMR r6a.48xlarge","2025-05-01","0","Inf","Hrs","2.7216000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r6a.48xlarge","Memory optimized","BoxUsage:r6a.48xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"DN6U7RV3Q5BU38VQ","JRTCKXETXF","DN6U7RV3Q5BU38VQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.238 per hour for EMR m5n.4xlarge","2025-05-01","0","Inf","Hrs","0.2380000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m5n.4xlarge","General purpose","BoxUsage:m5n.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"DNEXK6UVJ33M3P2Y","JRTCKXETXF","DNEXK6UVJ33M3P2Y.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.81 per hour for EMR i2.8xlarge with M7","2025-05-01","0","Inf","Hrs","0.8100000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","i2.8xlarge","Storage optimized","M7BoxUsage:i2.8xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","MapR-M7"
"DP65XENP6A2AJKAE","JRTCKXETXF","DP65XENP6A2AJKAE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.07 per hour for EMR m3.xlarge with M3","2025-05-01","0","Inf","Hrs","0.0700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m3.xlarge","General purpose","M3BoxUsage:m3.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","MapR-M3"
"DPTDV42ACR3V677G","JRTCKXETXF","DPTDV42ACR3V677G.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.96 per hour for EMR c3.4xlarge with Hunk","2025-05-01","0","Inf","Hrs","0.9600000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c3.4xlarge","Compute optimized","HunkBoxUsage:c3.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","Hunk"
"DQ7U7KP835SSECY3","JRTCKXETXF","DQ7U7KP835SSECY3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.105 per hour for EMR c3.2xlarge","2025-05-01","0","Inf","Hrs","0.1050000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c3.2xlarge","Compute optimized","BoxUsage:c3.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"DQC7B3WHTMG6ZRQ6","JRTCKXETXF","DQC7B3WHTMG6ZRQ6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR r5a.24xlarge","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r5a.24xlarge","Memory optimized","BoxUsage:r5a.24xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"DQTQ3W895N9CZADF","JRTCKXETXF","DQTQ3W895N9CZADF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.216 per hour for EMR c5n.4xlarge","2025-05-01","0","Inf","Hrs","0.2160000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c5n.4xlarge","Compute optimized","BoxUsage:c5n.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"DR6ZPZXZQX496M76","JRTCKXETXF","DR6ZPZXZQX496M76.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.459 per hour for EMR cr1.8xlarge with M5","2025-05-01","0","Inf","Hrs","0.4590000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","cr1.8xlarge","Memory optimized","M5BoxUsage:cr1.8xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","MapR-M5"
"DRACEFTTNQ8CF8BZ","JRTCKXETXF","DRACEFTTNQ8CF8BZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1071 per hour for EMR r7g.2xlarge","2025-05-01","0","Inf","Hrs","0.1071000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r7g.2xlarge","Memory optimized","BoxUsage:r7g.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"DRU7JZVGJB83DF8E","JRTCKXETXF","DRU7JZVGJB83DF8E.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.94256 per hour for EMR r8g.16xlarge","2025-05-01","0","Inf","Hrs","0.9425600000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r8g.16xlarge","Memory optimized","BoxUsage:r8g.16xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"E396AY95WHCY76K4","JRTCKXETXF","E396AY95WHCY76K4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.92736 per hour for EMR m7a.16xlarge","2025-05-01","0","Inf","Hrs","0.9273600000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m7a.16xlarge","General purpose","BoxUsage:m7a.16xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"E3MR9EJK799RD6NW","JRTCKXETXF","E3MR9EJK799RD6NW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.266 per hour for EMR r4.4xlarge","2025-05-01","0","Inf","Hrs","0.2660000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r4.4xlarge","Memory optimized","BoxUsage:r4.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"E3X5C69PD7FBU5T6","JRTCKXETXF","E3X5C69PD7FBU5T6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.02 per hour for EMR d2.2xlarge with Hunk","2025-05-01","0","Inf","Hrs","1.0200000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","d2.2xlarge","Storage optimized","USE1-HunkBoxUsage:d2.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","Hunk"
"E42PUZ598JM95MYX","JRTCKXETXF","E42PUZ598JM95MYX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.105 per hour for EMR c4.2xlarge","2025-05-01","0","Inf","Hrs","0.1050000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c4.2xlarge","Compute optimized","BoxUsage:c4.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"E4KB6CPWA8NK49JU","JRTCKXETXF","E4KB6CPWA8NK49JU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.7816 per hour for EMR x8g.8xlarge","2025-05-01","0","Inf","Hrs","0.7816000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","x8g.8xlarge","Memory optimized","BoxUsage:x8g.8xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"E6P7XBECT6Q7XJ49","JRTCKXETXF","E6P7XBECT6Q7XJ49.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.02  per hour for EMR c6i.24xlarge","2025-05-01","0","Inf","Hrs","1.0200000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c6i.24xlarge","Compute optimized","BoxUsage:c6i.24xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
