"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-04-16T23:51:21Z"
"Version","20250416235121"
"OfferCode","AWSEndUserMessaging3pFees"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","usageType","operation","Conversation Type","ISO","Message Fee","Message Type","Region Code","serviceName"
"UGN4HAE8VS4TVVEA","JRTCKXETXF","UGN4HAE8VS4TVVEA.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Russian Federation using Authentication template","2025-04-01","0","Inf","Messages","0.0429000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-RU-ConversationFee-Authentication","","Authentication","RU","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UHFJSNE3DXWBY4SE","JRTCKXETXF","UHFJSNE3DXWBY4SE.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Tokelau using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-TK-ConversationFee-Marketing","","Marketing","TK","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UJE4BJASVUNKZUBQ","JRTCKXETXF","UJE4BJASVUNKZUBQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Finland using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-FI-ConversationFee-Service","","Service","FI","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UJRGZA76QTGAH5FZ","JRTCKXETXF","UJRGZA76QTGAH5FZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Indonesia using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-ID-ConversationFee-Service","","Service","ID","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UJRXTCWZABFAG83D","JRTCKXETXF","UJRXTCWZABFAG83D.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Poland using Utility template","2025-04-01","0","Inf","Messages","0.0353000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-PL-ConversationFee-Utility","","Utility","PL","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UKXCMEKVETFZR8SP","JRTCKXETXF","UKXCMEKVETFZR8SP.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Cayman Islands using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-KY-ConversationFee-Marketing","","Marketing","KY","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UMMZZHVS7DBP6DDE","JRTCKXETXF","UMMZZHVS7DBP6DDE.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Bouvet Island using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-BV-ConversationFee-Service","","Service","BV","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UN7BK8SPNYUJ3QS7","JRTCKXETXF","UN7BK8SPNYUJ3QS7.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Ascension Island using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-AC-ConversationFee-Utility","","Utility","AC","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UPB8NFHEYA6V9TU8","JRTCKXETXF","UPB8NFHEYA6V9TU8.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to South Africa using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-ZA-ConversationFee-Service","","Service","ZA","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"URWD5V55TM7BKPUD","JRTCKXETXF","URWD5V55TM7BKPUD.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Djibouti using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-DJ-ConversationFee-Marketing","","Marketing","DJ","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"US7YPDV3APV6PW74","JRTCKXETXF","US7YPDV3APV6PW74.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Falkland Islands using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-FK-ConversationFee-Service","","Service","FK","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UTRW3FS66YVBE5Y3","JRTCKXETXF","UTRW3FS66YVBE5Y3.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Pakistan using Marketing template","2025-04-01","0","Inf","Messages","0.0473000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-PK-ConversationFee-Marketing","","Marketing","PK","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UW6HZM2URMMPXK87","JRTCKXETXF","UW6HZM2URMMPXK87.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Myanmar using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MM-ConversationFee-Utility","","Utility","MM","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UWCXDBGKSS7XXJPF","JRTCKXETXF","UWCXDBGKSS7XXJPF.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Turkmenistan using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-TM-ConversationFee-Service","","Service","TM","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UWN2NT379TKD32WU","JRTCKXETXF","UWN2NT379TKD32WU.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Thailand using Authentication template","2025-04-01","0","Inf","Messages","0.0425000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-TH-ConversationFee-Authentication","","Authentication","TH","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UXF77WE2FW4EJSKH","JRTCKXETXF","UXF77WE2FW4EJSKH.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Samoa using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-WS-ConversationFee-Utility","","Utility","WS","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UXH6E9GYDXNBYRW9","JRTCKXETXF","UXH6E9GYDXNBYRW9.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Ukraine using Marketing template","2025-04-01","0","Inf","Messages","0.0860000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-UA-ConversationFee-Marketing","","Marketing","UA","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UYUEN9EKEV4KMTJG","JRTCKXETXF","UYUEN9EKEV4KMTJG.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Central African Republic using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-CF-ConversationFee-Utility","","Utility","CF","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UZP8Q7JS4RSKKYS5","JRTCKXETXF","UZP8Q7JS4RSKKYS5.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Zimbabwe using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-ZW-ConversationFee-Utility","","Utility","ZW","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"V2U6A3QDWW8NGVG7","JRTCKXETXF","V2U6A3QDWW8NGVG7.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Bermuda using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-BM-ConversationFee-Marketing","","Marketing","BM","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"V2UPPA5F2QVM8XU4","JRTCKXETXF","V2UPPA5F2QVM8XU4.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Kyrgyzstan using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-KG-ConversationFee-Service","","Service","KG","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"V2W8ZFT4E7KE94FB","JRTCKXETXF","V2W8ZFT4E7KE94FB.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Libya using Marketing template","2025-04-01","0","Inf","Messages","0.0225000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-LY-ConversationFee-Marketing","","Marketing","LY","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"V3K24FNS6NG8F9HN","JRTCKXETXF","V3K24FNS6NG8F9HN.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to New Zealand using Authentication template","2025-04-01","0","Inf","Messages","0.0425000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-NZ-ConversationFee-Authentication","","Authentication","NZ","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"V4W22RH3J6YTP29A","JRTCKXETXF","V4W22RH3J6YTP29A.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Andorra using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-AD-ConversationFee-Service","","Service","AD","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"V5EG74TEY472BHV6","JRTCKXETXF","V5EG74TEY472BHV6.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Austria using Marketing template","2025-04-01","0","Inf","Messages","0.0592000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-AT-ConversationFee-Marketing","","Marketing","AT","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"V6F6MFBAF726H4S7","JRTCKXETXF","V6F6MFBAF726H4S7.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Guam using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-GU-ConversationFee-Service","","Service","GU","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"V6JHN26C7QH9NGK9","JRTCKXETXF","V6JHN26C7QH9NGK9.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Azerbaijan using Marketing template","2025-04-01","0","Inf","Messages","0.0860000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-AZ-ConversationFee-Marketing","","Marketing","AZ","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"V6Q5G633KCS8QHJX","JRTCKXETXF","V6Q5G633KCS8QHJX.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Eritrea using Marketing template","2025-04-01","0","Inf","Messages","0.0225000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-ER-ConversationFee-Marketing","","Marketing","ER","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"V8U7GHA4XRPEGHE8","JRTCKXETXF","V8U7GHA4XRPEGHE8.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Ecuador using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-EC-ConversationFee-Service","","Service","EC","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"V8VXAB6KSKJ6PPX7","JRTCKXETXF","V8VXAB6KSKJ6PPX7.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Brunei Darussalam using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-BN-ConversationFee-Marketing","","Marketing","BN","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"V9CTFAKWDWQFN3FK","JRTCKXETXF","V9CTFAKWDWQFN3FK.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Seychelles using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-SC-ConversationFee-Utility","","Utility","SC","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"VA2Z8Y4T29U4A3HK","JRTCKXETXF","VA2Z8Y4T29U4A3HK.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Tuvalu using Authentication template","2025-04-01","0","Inf","Messages","0.0304000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-TV-ConversationFee-Authentication","","Authentication","TV","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"VAJ2A4VBH9GVJHEK","JRTCKXETXF","VAJ2A4VBH9GVJHEK.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Finland using Authentication template","2025-04-01","0","Inf","Messages","0.0378000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-FI-ConversationFee-Authentication","","Authentication","FI","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"VB9W7VFR5386MN9Y","JRTCKXETXF","VB9W7VFR5386MN9Y.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Andorra using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-AD-ConversationFee-Marketing","","Marketing","AD","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"VD7JSX46RZGX9MDZ","JRTCKXETXF","VD7JSX46RZGX9MDZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Romania using Authentication template","2025-04-01","0","Inf","Messages","0.0557000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-RO-ConversationFee-Authentication","","Authentication","RO","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"VDJCGG9VPNC7H49J","JRTCKXETXF","VDJCGG9VPNC7H49J.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Gibraltar using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-GI-ConversationFee-Marketing","","Marketing","GI","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"VDRNVXCPCEP8J5E8","JRTCKXETXF","VDRNVXCPCEP8J5E8.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Guatemala using Marketing template","2025-04-01","0","Inf","Messages","0.0740000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-GT-ConversationFee-Marketing","","Marketing","GT","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"VEAMB5BT3E27XRTW","JRTCKXETXF","VEAMB5BT3E27XRTW.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Egypt using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-EG-ConversationFee-Service","","Service","EG","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"VGSNZRXAMEFGNY67","JRTCKXETXF","VGSNZRXAMEFGNY67.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Bangladesh using Authentication template","2025-04-01","0","Inf","Messages","0.0425000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-BD-ConversationFee-Authentication","","Authentication","BD","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"VKT65HM3PDQVZ28K","JRTCKXETXF","VKT65HM3PDQVZ28K.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Monaco using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MC-ConversationFee-Service","","Service","MC","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"VMUPWPRYSEGCQXP9","JRTCKXETXF","VMUPWPRYSEGCQXP9.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Azerbaijan using Authentication template","2025-04-01","0","Inf","Messages","0.0557000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-AZ-ConversationFee-Authentication","","Authentication","AZ","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"VPC6J9G33JTC4M9N","JRTCKXETXF","VPC6J9G33JTC4M9N.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Macedonia using Authentication template","2025-04-01","0","Inf","Messages","0.0557000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MK-ConversationFee-Authentication","","Authentication","MK","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"VQ3DTSR7FWD8N3ZS","JRTCKXETXF","VQ3DTSR7FWD8N3ZS.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Netherlands using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-NL-ConversationFee-Service","","Service","NL","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"VQR7ZY4ERX2FFG2X","JRTCKXETXF","VQR7ZY4ERX2FFG2X.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Lebanon using Marketing template","2025-04-01","0","Inf","Messages","0.0341000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-LB-ConversationFee-Marketing","","Marketing","LB","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
