"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-02-04T16:14:13Z"
"Version","20250204161413"
"OfferCode","AWSM2"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","Instance Type","usageType","operation","FreeTier","Product Name","Region Code","serviceName"
"K2RA3VVHFUDQU9NT","JRTCKXETXF","K2RA3VVHFUDQU9NT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.96/hour for BluAgeRuntime-Custom on m5.8xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","4.9600000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.8xlarge","USE1-m5.8xlargeBluAgeRuntime-Custom","","Paid","Blu Age Runtime Custom","us-east-1","AWS Mainframe Modernization"
"K3AA5G2KYX9BHYCG","JRTCKXETXF","K3AA5G2KYX9BHYCG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.31/hour for BluAgeRuntime-Custom on t3.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.3100000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","t3.large","USE1-t3.largeBluAgeRuntime-Custom","","Paid","Blu Age Runtime Custom","us-east-1","AWS Mainframe Modernization"
"K5HKAKC47V73MGR5","JRTCKXETXF","K5HKAKC47V73MGR5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper on r6i.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r6i.large","USE1-r6i.largeBluAgeDeveloper","","Paid","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"K68T4SGVPR4973HR","JRTCKXETXF","K68T4SGVPR4973HR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BuildTools on r6i.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r6i.large","USE1-r6i.largeBuildTools","","Paid","Build Tools","us-east-1","AWS Mainframe Modernization"
"K6UB6NBWHQVF23CN","JRTCKXETXF","K6UB6NBWHQVF23CN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper on m5.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.xlarge","USE1-m5.xlargeBluAgeDeveloper","","Paid","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"KDVB9B633VYBC2PD","JRTCKXETXF","KDVB9B633VYBC2PD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.48/hour for BluAgeRuntime-EC2Deployed on c6i.4xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","2.4800000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.4xlarge","USE1-c6i.4xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"KMK8FCQF85QSGQGS","JRTCKXETXF","KMK8FCQF85QSGQGS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.155/hour for Blu Age Runtime Non-Managed in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.1550000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","NA","USE1-BluAgeRuntime-Non-Managed-vCPU-Hours","","Paid","BluAge Runtime Non-Managed","us-east-1","AWS Mainframe Modernization"
"KT54485M6WG9CB5D","JRTCKXETXF","KT54485M6WG9CB5D.JRTCKXETXF.6YS6EN2CT7","OnDemand","$11.1/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","11.1000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.xlarge","USE1-m5.xlargeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"KV2PRVB63ZHEMVPK","JRTCKXETXF","KV2PRVB63ZHEMVPK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BuildTools on r6i.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r6i.xlarge","USE1-r6i.xlargeBuildTools","","Paid","Build Tools","us-east-1","AWS Mainframe Modernization"
"KVN6JH8ZZP7AAFHX","JRTCKXETXF","KVN6JH8ZZP7AAFHX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.48/hour for BluAgeRuntime-Custom on c6i.4xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","2.4800000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.4xlarge","USE1-c6i.4xlargeBluAgeRuntime-Custom","","Paid","Blu Age Runtime Custom","us-east-1","AWS Mainframe Modernization"
"KZ9Z8WF9PR7H8XEA","JRTCKXETXF","KZ9Z8WF9PR7H8XEA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.31/hour for BluAgeRuntime-Custom on m5.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.3100000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.large","USE1-m5.largeBluAgeRuntime-Custom","","Paid","Blu Age Runtime Custom","us-east-1","AWS Mainframe Modernization"
"M5X8U7KTK4AKP4TA","JRTCKXETXF","M5X8U7KTK4AKP4TA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.86/hour for BluAgeRuntime-Custom on m5zn.3xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","1.8600000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5zn.3xlarge","USE1-m5zn.3xlargeBluAgeRuntime-Custom","","Paid","Blu Age Runtime Custom","us-east-1","AWS Mainframe Modernization"
"M79HN3YVBBKQ9YCT","JRTCKXETXF","M79HN3YVBBKQ9YCT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.62/hour for BluAgeRuntime-EC2Deployed on c5.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.6200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.xlarge","USE1-c5.xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"M83XVHQVAV4DFZYH","JRTCKXETXF","M83XVHQVAV4DFZYH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseAnalyzer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r3.xlarge","USE1-r3.xlargeEnterpriseAnalyzer","","Paid","Enterprise Analyzer","us-east-1","AWS Mainframe Modernization"
"MADQZAWN94A9KGC8","JRTCKXETXF","MADQZAWN94A9KGC8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$34.24/hour for EnterpriseDeveloper on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","34.2400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.8xlarge","USE1-m5.8xlargeEnterpriseDeveloper","","Paid","Enterprise Developer","us-east-1","AWS Mainframe Modernization"
"MBP7NGE566TE7UQY","JRTCKXETXF","MBP7NGE566TE7UQY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper-Free on r5b.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r5b.large","USE1-r5b.largeBluAgeDeveloper-Free","","Free","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"MEPACTSY9MTWSNJD","JRTCKXETXF","MEPACTSY9MTWSNJD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BuildTools on c6i.16xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.16xlarge","USE1-c6i.16xlargeBuildTools","","Paid","Build Tools","us-east-1","AWS Mainframe Modernization"
"MHXGRKVSTJBH4Q5D","JRTCKXETXF","MHXGRKVSTJBH4Q5D.JRTCKXETXF.6YS6EN2CT7","OnDemand","$9.92/hour for BluAgeRuntime-Custom on c6i.16xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","9.9200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.16xlarge","USE1-c6i.16xlargeBluAgeRuntime-Custom","","Paid","Blu Age Runtime Custom","us-east-1","AWS Mainframe Modernization"
"MKESAXEG552N8G9D","JRTCKXETXF","MKESAXEG552N8G9D.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.24/hour for BluAgeRuntime-Custom on c6i.2xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","1.2400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.2xlarge","USE1-c6i.2xlargeBluAgeRuntime-Custom","","Paid","Blu Age Runtime Custom","us-east-1","AWS Mainframe Modernization"
"MM57N6ZC37KRJ3H3","JRTCKXETXF","MM57N6ZC37KRJ3H3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper on r6i.2xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r6i.2xlarge","USE1-r6i.2xlargeBluAgeDeveloper","","Paid","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"MQDSNDN9STC78MG6","JRTCKXETXF","MQDSNDN9STC78MG6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$68.48/hour for EnterpriseDeveloper on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","68.4800000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m6i.16xlarge","USE1-m6i.16xlargeEnterpriseDeveloper","","Paid","Enterprise Developer","us-east-1","AWS Mainframe Modernization"
"MQUVFZCF7H77NZS5","JRTCKXETXF","MQUVFZCF7H77NZS5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper on c5.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.xlarge","USE1-c5.xlargeBluAgeDeveloper","","Paid","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"MQY4DZZ7C4M755PE","JRTCKXETXF","MQY4DZZ7C4M755PE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseServer-Free on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.large","USE1-c5.largeEnterpriseServer-Free","","Free","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"MRNXNJ4KMSDU84AQ","JRTCKXETXF","MRNXNJ4KMSDU84AQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.62/hour for BluAgeRuntime on r3.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.6200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r3.xlarge","USE1-r3.xlargeBluAgeRuntime","","Paid","Blu Age Runtime","us-east-1","AWS Mainframe Modernization"
"MTB6ECRNS9NF5GVM","JRTCKXETXF","MTB6ECRNS9NF5GVM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$22.2/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","22.2000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.2xlarge","USE1-c5.2xlargeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"MTFCWNMVAH6KFGHW","JRTCKXETXF","MTFCWNMVAH6KFGHW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.62/hour for BluAgeRuntime on m5zn.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.6200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5zn.xlarge","USE1-m5zn.xlargeBluAgeRuntime","","Paid","Blu Age Runtime","us-east-1","AWS Mainframe Modernization"
"MWCETA388QQJ3JRZ","JRTCKXETXF","MWCETA388QQJ3JRZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$8.56/hour for EnterpriseDeveloper on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","8.5600000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m6i.2xlarge","USE1-m6i.2xlargeEnterpriseDeveloper","","Paid","Enterprise Developer","us-east-1","AWS Mainframe Modernization"
"N2NJUH7PEQASZWTA","JRTCKXETXF","N2NJUH7PEQASZWTA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BuildTools on c5.2xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.2xlarge","USE1-c5.2xlargeBuildTools","","Paid","Build Tools","us-east-1","AWS Mainframe Modernization"
"N48UG5JGTWEDFT79","JRTCKXETXF","N48UG5JGTWEDFT79.JRTCKXETXF.6YS6EN2CT7","OnDemand","$11.1/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","11.1000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","t3.xlarge","USE1-t3.xlargeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"N4DQ78RGSDA6293Q","JRTCKXETXF","N4DQ78RGSDA6293Q.JRTCKXETXF.6YS6EN2CT7","OnDemand","$77.04/hour for EnterpriseDeveloper on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","77.0400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.18xlarge","USE1-c5.18xlargeEnterpriseDeveloper","","Paid","Enterprise Developer","us-east-1","AWS Mainframe Modernization"
"N7ETPQFHX63EWTS7","JRTCKXETXF","N7ETPQFHX63EWTS7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.62/hour for BluAgeRuntime on m5.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.6200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.xlarge","USE1-m5.xlargeBluAgeRuntime","","Paid","Blu Age Runtime","us-east-1","AWS Mainframe Modernization"
"N7Z69QXADCGYGP7X","JRTCKXETXF","N7Z69QXADCGYGP7X.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.24/hour for BluAgeRuntime on c6i.2xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","1.2400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.2xlarge","USE1-c6i.2xlargeBluAgeRuntime","","Paid","Blu Age Runtime","us-east-1","AWS Mainframe Modernization"
"N934PAVD5UYMWR78","JRTCKXETXF","N934PAVD5UYMWR78.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.58/hour for BluAgeRuntime on c5.9xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","5.5800000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.9xlarge","USE1-c5.9xlargeBluAgeRuntime","","Paid","Blu Age Runtime","us-east-1","AWS Mainframe Modernization"
"NF6UBFCNXPTEZH4V","JRTCKXETXF","NF6UBFCNXPTEZH4V.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BuildTools on r6i.4xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r6i.4xlarge","USE1-r6i.4xlargeBuildTools","","Paid","Build Tools","us-east-1","AWS Mainframe Modernization"
"NGS9KQQESSK8N8ZF","JRTCKXETXF","NGS9KQQESSK8N8ZF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper-Free on m6i.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m6i.large","USE1-m6i.largeBluAgeDeveloper-Free","","Free","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"NJ88ZJXJXQRYZEAB","JRTCKXETXF","NJ88ZJXJXQRYZEAB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$11.1/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","11.1000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.xlarge","USE1-c6i.xlargeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"NKTCFU539VKMKKWV","JRTCKXETXF","NKTCFU539VKMKKWV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseAnalyzer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.large","USE1-m5.largeEnterpriseAnalyzer","","Paid","Enterprise Analyzer","us-east-1","AWS Mainframe Modernization"
"NNW3RJRBR8FYZETE","JRTCKXETXF","NNW3RJRBR8FYZETE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.31/hour for BluAgeRuntime-EC2Deployed on r6i.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.3100000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r6i.large","USE1-r6i.largeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"NU788KF8B6Q27GN4","JRTCKXETXF","NU788KF8B6Q27GN4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$44.4/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","44.4000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.4xlarge","USE1-m5.4xlargeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"NVXFA59TRJZP5WV6","JRTCKXETXF","NVXFA59TRJZP5WV6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper on c6i.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.xlarge","USE1-c6i.xlargeBluAgeDeveloper","","Paid","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"NYXW3DRNRG7Z5929","JRTCKXETXF","NYXW3DRNRG7Z5929.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BuildTools on r3.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r3.xlarge","USE1-r3.xlargeBuildTools","","Paid","Build Tools","us-east-1","AWS Mainframe Modernization"
"P4RFJ3RXY3FPXHSZ","JRTCKXETXF","P4RFJ3RXY3FPXHSZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper on m5zn.2xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5zn.2xlarge","USE1-m5zn.2xlargeBluAgeDeveloper","","Paid","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"P7WPNJUQRS26FMCN","JRTCKXETXF","P7WPNJUQRS26FMCN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$17.12/hour for EnterpriseDeveloper on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","17.1200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.4xlarge","USE1-m5.4xlargeEnterpriseDeveloper","","Paid","Enterprise Developer","us-east-1","AWS Mainframe Modernization"
"PAK9KYVRH6FTTH58","JRTCKXETXF","PAK9KYVRH6FTTH58.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.24/hour for BluAgeRuntime-EC2Deployed on m5zn.2xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","1.2400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5zn.2xlarge","USE1-m5zn.2xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"PGT29M56SQ3QUHD6","JRTCKXETXF","PGT29M56SQ3QUHD6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.14/hour for EnterpriseDeveloper on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","2.1400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","t3.small","USE1-t3.smallEnterpriseDeveloper","","Paid","Enterprise Developer","us-east-1","AWS Mainframe Modernization"
"PH9AJSM8PFW5KNRG","JRTCKXETXF","PH9AJSM8PFW5KNRG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper on c5.4xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.4xlarge","USE1-c5.4xlargeBluAgeDeveloper","","Paid","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"PSFXRYET2NVZDPPF","JRTCKXETXF","PSFXRYET2NVZDPPF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$22.2/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","22.2000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.2xlarge","USE1-m5.2xlargeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"PTRWGCEVFW6EJPFT","JRTCKXETXF","PTRWGCEVFW6EJPFT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.96/hour for BluAgeRuntime on m6i.8xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","4.9600000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m6i.8xlarge","USE1-m6i.8xlargeBluAgeRuntime","","Paid","Blu Age Runtime","us-east-1","AWS Mainframe Modernization"
"PVV663WNGN4XZ2R6","JRTCKXETXF","PVV663WNGN4XZ2R6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseAnalyzer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r5b.2xlarge","USE1-r5b.2xlargeEnterpriseAnalyzer","","Paid","Enterprise Analyzer","us-east-1","AWS Mainframe Modernization"
"PYCZ8U4AT3MRYW3E","JRTCKXETXF","PYCZ8U4AT3MRYW3E.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.62/hour for BluAgeRuntime-EC2Deployed on r3.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.6200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r3.xlarge","USE1-r3.xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"Q8XMTVUDP7T52SAW","JRTCKXETXF","Q8XMTVUDP7T52SAW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.62/hour for BluAgeRuntime on t3.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.6200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","t3.xlarge","USE1-t3.xlargeBluAgeRuntime","","Paid","Blu Age Runtime","us-east-1","AWS Mainframe Modernization"
"Q8YFMGGPUWFMAMRF","JRTCKXETXF","Q8YFMGGPUWFMAMRF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$22.2/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","22.2000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.2xlarge","USE1-c6i.2xlargeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"Q94BEZ34C6J7G7WK","JRTCKXETXF","Q94BEZ34C6J7G7WK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BuildTools on m5zn.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5zn.xlarge","USE1-m5zn.xlargeBuildTools","","Paid","Build Tools","us-east-1","AWS Mainframe Modernization"
"Q9VZGRFJ7TRJR6JT","JRTCKXETXF","Q9VZGRFJ7TRJR6JT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.28/hour for EnterpriseDeveloper on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","4.2800000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.xlarge","USE1-c5.xlargeEnterpriseDeveloper","","Paid","Enterprise Developer","us-east-1","AWS Mainframe Modernization"
"QHWXX24CKE9E6UHX","JRTCKXETXF","QHWXX24CKE9E6UHX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$33.3/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","33.3000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5zn.3xlarge","USE1-m5zn.3xlargeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"QMPNSYPWJBPR7JUR","JRTCKXETXF","QMPNSYPWJBPR7JUR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.62/hour for BluAgeRuntime-EC2Deployed on r7a.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.6200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r7a.xlarge","USE1-r7a.xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"QMTNCHKAKPYAD8UV","JRTCKXETXF","QMTNCHKAKPYAD8UV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeRuntime-Free on t3.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","t3.large","USE1-t3.largeBluAgeRuntime-Free","","Free","Blu Age Runtime","us-east-1","AWS Mainframe Modernization"
"QP55EY72GK38AF5N","JRTCKXETXF","QP55EY72GK38AF5N.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper on c5.18xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.18xlarge","USE1-c5.18xlargeBluAgeDeveloper","","Paid","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"QPTMJ3UFW78Y735H","JRTCKXETXF","QPTMJ3UFW78Y735H.JRTCKXETXF.6YS6EN2CT7","OnDemand","$8.56/hour for EnterpriseDeveloper on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","8.5600000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r5b.2xlarge","USE1-r5b.2xlargeEnterpriseDeveloper","","Paid","Enterprise Developer","us-east-1","AWS Mainframe Modernization"
