"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-05-21T03:19:38Z"
"Version","20250521031938"
"OfferCode","AWSBackup"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","To Location","To Location Type","usageType","operation","Backup Evaluations","Backup_Service","IndexType","Region Code","SearchType","serviceName","Storage Type","StorageType","To Region Code","VaultType"
"9XUTZ44Q3DAHTN7Z","JRTCKXETXF","9XUTZ44Q3DAHTN7Z.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for cross-Region backup data transfer for S3 to Asia Pacific (Jakarta)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Jakarta)","AWS Region","USE1-APS4-CrossRegion-WarmBytes-S3","DataTransfer",,"S3",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-southeast-3","BackupVault"
"A2PKHRG8ADZ8M4ZE","JRTCKXETXF","A2PKHRG8ADZ8M4ZE.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Aurora to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","EU (Ireland)","AWS Region","US East (N. Virginia)","AWS Region","EU-USE1-CrossRegion-WarmBytes-Aurora","DataTransfer",,"Aurora",,"eu-west-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"A452GXNYHCGMUCQP","JRTCKXETXF","A452GXNYHCGMUCQP.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for StorageGateway to Canada (Central)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Canada (Central)","AWS Region","USE1-CAN1-CrossRegion-WarmBytes-StorageGateway","DataTransfer",,"Storage Gateway",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ca-central-1","LAGVault"
"A4YD9287TVWGQK2G","JRTCKXETXF","A4YD9287TVWGQK2G.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.0345 per GB-month for cold backup storage in logically air-gapped vault for DynamoDB","2025-05-01","0","Inf","GB-month","0.0345000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region",,,"USE1-ColdStorage-ByteHrs-DynamoDB-LAGV","Storage",,"DDB",,"us-east-1",,"AWS Backup",,"Cold",,"LAGVault"
"A6WBG4R5FBAMJEDC","JRTCKXETXF","A6WBG4R5FBAMJEDC.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for DynamoDB to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US West (N. California)","AWS Region","US East (N. Virginia)","AWS Region","USW1-USE1-CrossRegion-WarmBytes-DynamoDB","DataTransfer",,"DDB",,"us-west-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"A7PSEWCYK7PQ395T","JRTCKXETXF","A7PSEWCYK7PQ395T.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.2 per GB for restore from cold backup storage for DynamoDB","2025-05-01","0","Inf","GB","0.2000000000","USD","AWS Backup Restore Data Size","AWSBackup","US East (N. Virginia)","AWS Region",,,"USE1-Restore-ColdBytes-DynamoDB","RestoreRecoveryPoint",,"DDB",,"us-east-1",,"AWS Backup",,"Cold",,"BackupVault"
"AATXRF7A36C4C376","JRTCKXETXF","AATXRF7A36C4C376.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for cross-Region backup data transfer for S3 to EU (Stockholm)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","EU (Stockholm)","AWS Region","USE1-EUN1-CrossRegion-WarmBytes-S3","DataTransfer",,"S3",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-north-1","BackupVault"
"AFF7FZP5AMJ9NQSH","JRTCKXETXF","AFF7FZP5AMJ9NQSH.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for EFS to Asia Pacific (Hyderabad)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Hyderabad)","AWS Region","USE1-APS5-CrossRegion-WarmBytes-EFS","DataTransfer",,"EFS",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-south-2","BackupVault"
"AG5CFPYKJEZQZF7Y","JRTCKXETXF","AG5CFPYKJEZQZF7Y.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.1 per GB for cross-Region backup data transfer for S3 to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.1000000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Melbourne)","AWS Region","US East (N. Virginia)","AWS Region","APS6-USE1-CrossRegion-WarmBytes-S3","DataTransfer",,"S3",,"ap-southeast-4",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"AHYWHH7WQEET7SX8","JRTCKXETXF","AHYWHH7WQEET7SX8.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for VirtualMachine to Asia Pacific (Tokyo)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Tokyo)","AWS Region","USE1-APN1-CrossRegion-WarmBytes-VirtualMachine","DataTransfer",,"VMware",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-northeast-1","BackupVault"
"AJDCJZRWDSZWKDFH","JRTCKXETXF","AJDCJZRWDSZWKDFH.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for FSx to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","EU (Ireland)","AWS Region","US East (N. Virginia)","AWS Region","EU-USE1-CrossRegion-WarmBytes-FSx","DataTransfer",,"FSx",,"eu-west-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"AJDX6CBFSUCQ2MUQ","JRTCKXETXF","AJDX6CBFSUCQ2MUQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Aurora to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","Europe (Zurich)","AWS Region","US East (N. Virginia)","AWS Region","EUC2-USE1-CrossRegion-WarmBytes-Aurora","DataTransfer",,"Aurora",,"eu-central-2",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"AJG9NKHQEPHBQW4F","JRTCKXETXF","AJG9NKHQEPHBQW4F.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Neptune to Europe (Zurich)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Europe (Zurich)","AWS Region","USE1-EUC2-CrossRegion-WarmBytes-Neptune","DataTransfer",,"Neptune",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-central-2","LAGVault"
"AJTFHCV3FC38FN22","JRTCKXETXF","AJTFHCV3FC38FN22.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.086 per GB for data transfer from logically air-gapped vault for Neptune to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0860000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Mumbai)","AWS Region","US East (N. Virginia)","AWS Region","APS3-USE1-CrossRegion-WarmBytes-Neptune","DataTransfer",,"Neptune",,"ap-south-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"AMZSKTAGXK6WKT2W","JRTCKXETXF","AMZSKTAGXK6WKT2W.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.086 per GB for data transfer from logically air-gapped vault for Aurora to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0860000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Hyderabad)","AWS Region","US East (N. Virginia)","AWS Region","APS5-USE1-CrossRegion-WarmBytes-Aurora","DataTransfer",,"Aurora",,"ap-south-2",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"APVQYBKJNWMA77ZN","JRTCKXETXF","APVQYBKJNWMA77ZN.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for Timestream to Asia Pacific (Singapore)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Singapore)","AWS Region","USE1-APS1-CrossRegion-WarmBytes-Timestream","DataTransfer",,"Timestream",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-southeast-1","BackupVault"
"AQBTMYG4YRG552CQ","JRTCKXETXF","AQBTMYG4YRG552CQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.11 per GB for cross-Region backup data transfer for DynamoDB to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.1100000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Osaka)","AWS Region","US East (N. Virginia)","AWS Region","APN3-USE1-CrossRegion-WarmBytes-DynamoDB","DataTransfer",,"DDB",,"ap-northeast-3",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"AS2AM4A3M4M8MQXX","JRTCKXETXF","AS2AM4A3M4M8MQXX.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for Timestream to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (Ohio)","AWS Region","US East (N. Virginia)","AWS Region","USE2-USE1-CrossRegion-WarmBytes-Timestream","DataTransfer",,"Timestream",,"us-east-2",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"ASN8AY4K5NFUWZAH","JRTCKXETXF","ASN8AY4K5NFUWZAH.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for EFS to Asia Pacific (Singapore)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Singapore)","AWS Region","USE1-APS1-CrossRegion-WarmBytes-EFS","DataTransfer",,"EFS",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-southeast-1","BackupVault"
"ASYXW8FFZCCQKTU2","JRTCKXETXF","ASYXW8FFZCCQKTU2.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.086 per GB for data transfer from logically air-gapped vault for FSx to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0860000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Mumbai)","AWS Region","US East (N. Virginia)","AWS Region","APS3-USE1-CrossRegion-WarmBytes-FSx","DataTransfer",,"FSx",,"ap-south-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"AT9SCKMXXTPC48VM","JRTCKXETXF","AT9SCKMXXTPC48VM.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.098 per GB for data transfer from logically air-gapped vault for FSx to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0980000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Sydney)","AWS Region","US East (N. Virginia)","AWS Region","APS2-USE1-CrossRegion-WarmBytes-FSx","DataTransfer",,"FSx",,"ap-southeast-2",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"AUVZ94Y5AQ8TB9FG","JRTCKXETXF","AUVZ94Y5AQ8TB9FG.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for EFS to US West (N. California)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","US West (N. California)","AWS Region","USE1-USW1-CrossRegion-WarmBytes-EFS","DataTransfer",,"EFS",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-west-1","BackupVault"
"AWK3ANTG2YHTHKF2","JRTCKXETXF","AWK3ANTG2YHTHKF2.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Aurora to Middle East (UAE)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Middle East (UAE)","AWS Region","USE1-MEC1-CrossRegion-WarmBytes-Aurora","DataTransfer",,"Aurora",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"me-central-1","LAGVault"
"AZN3ECCJK7U9N2VN","JRTCKXETXF","AZN3ECCJK7U9N2VN.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for EFS to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","EU (Frankfurt)","AWS Region","US East (N. Virginia)","AWS Region","EUC1-USE1-CrossRegion-WarmBytes-EFS","DataTransfer",,"EFS",,"eu-central-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"AZRFK2KAZSENZVCB","JRTCKXETXF","AZRFK2KAZSENZVCB.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.0345 per GB-month for cold backup storage in logically air-gapped vault for Timestream","2025-05-01","0","Inf","GB-month","0.0345000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region",,,"USE1-ColdStorage-ByteHrs-Timestream-LAGV","Storage",,"Timestream",,"us-east-1",,"AWS Backup",,"Cold",,"LAGVault"
"B2BK3ZXK2BAP8G9B","JRTCKXETXF","B2BK3ZXK2BAP8G9B.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per GB-month for early delete from cold backup storage for EFS","2025-05-01","0","Inf","GB-month","0.0100000000","USD","AWS Backup Early Delete Size","AWSBackup","US East (N. Virginia)","AWS Region",,,"USE1-EarlyDelete-ColdByteHrs-EFS","Storage",,"EFS",,"us-east-1",,"AWS Backup",,"Cold",,
"B4MAWKYD3VZT78JC","JRTCKXETXF","B4MAWKYD3VZT78JC.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for DocumentDB to EU (Ireland)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","EU (Ireland)","AWS Region","USE1-EU-CrossRegion-WarmBytes-DocumentDB","DataTransfer",,"DocumentDB",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-west-1","LAGVault"
"B58DK9C4FN532C7A","JRTCKXETXF","B58DK9C4FN532C7A.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.09 per GB for data transfer from logically air-gapped vault for EBS to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0900000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Tokyo)","AWS Region","US East (N. Virginia)","AWS Region","APN1-USE1-CrossRegion-WarmBytes-EBS","DataTransfer",,"EBS",,"ap-northeast-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"B82QD9ZFA5SPFWUK","JRTCKXETXF","B82QD9ZFA5SPFWUK.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for DocumentDB to EU (Milan)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","EU (Milan)","AWS Region","USE1-EUS1-CrossRegion-WarmBytes-DocumentDB","DataTransfer",,"DocumentDB",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-south-1","LAGVault"
"B84EEJWR4B52DZNE","JRTCKXETXF","B84EEJWR4B52DZNE.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.131 per GB for cross-Region backup data transfer for DynamoDB to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.1305000000","USD","AWS Backup Storage","AWSBackup","Middle East (Bahrain)","AWS Region","US East (N. Virginia)","AWS Region","MES1-USE1-CrossRegion-WarmBytes-DynamoDB","DataTransfer",,"DDB",,"me-south-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"B8G63Y5CG7ND9EQM","JRTCKXETXF","B8G63Y5CG7ND9EQM.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for EFS to Asia Pacific (Melbourne)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Melbourne)","AWS Region","USE1-APS6-CrossRegion-WarmBytes-EFS","DataTransfer",,"EFS",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-southeast-4","BackupVault"
"B92KG3NBBDE6NHSD","JRTCKXETXF","B92KG3NBBDE6NHSD.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.2 per 1 million files indexed for BackupSearch-FilesIndexed-EBS in US East (N. Virginia)","2025-05-01","0","Inf","Count","0.0000002000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region",,,"USE1-BackupSearch-FilesIndexed-EBS","BackupSearch",,"EBS","Standard","us-east-1","Metadata","AWS Backup","Jobs",,,"Any"
"B9AV5QPSQR2F7T3C","JRTCKXETXF","B9AV5QPSQR2F7T3C.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for EBS to EU (Milan)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","EU (Milan)","AWS Region","USE1-EUS1-CrossRegion-WarmBytes-EBS","DataTransfer",,"EBS",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-south-1","LAGVault"
"BAPTRZQ9KJSE77YU","JRTCKXETXF","BAPTRZQ9KJSE77YU.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for StorageGateway to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US West (Oregon)","AWS Region","US East (N. Virginia)","AWS Region","USW2-USE1-CrossRegion-WarmBytes-StorageGateway","DataTransfer",,"Storage Gateway",,"us-west-2",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"BB5G5R5SD6DZD5CQ","JRTCKXETXF","BB5G5R5SD6DZD5CQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.08 per GB for cross-Region backup data transfer for S3 to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0800000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Thailand)","AWS Region","US East (N. Virginia)","AWS Region","APS9-USE1-CrossRegion-WarmBytes-S3","DataTransfer",,"S3",,"ap-southeast-7",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","Any"
"BDA88AFG62QJEG2F","JRTCKXETXF","BDA88AFG62QJEG2F.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1 per GB-month for warm backup storage for DynamoDB","2025-05-01","0","Inf","GB-month","0.1000000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region",,,"USE1-WarmStorage-ByteHrs-DynamoDB","Storage",,"DDB",,"us-east-1",,"AWS Backup",,"Warm",,"BackupVault"
"BEZS6WJWNAW89JRZ","JRTCKXETXF","BEZS6WJWNAW89JRZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Neptune to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","EU (Paris)","AWS Region","US East (N. Virginia)","AWS Region","EUW3-USE1-CrossRegion-WarmBytes-Neptune","DataTransfer",,"Neptune",,"eu-west-3",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"BGTAB2229DWGTX2S","JRTCKXETXF","BGTAB2229DWGTX2S.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.098 per GB for data transfer from logically air-gapped vault for StorageGateway to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0980000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Sydney)","AWS Region","US East (N. Virginia)","AWS Region","APS2-USE1-CrossRegion-WarmBytes-StorageGateway","DataTransfer",,"Storage Gateway",,"ap-southeast-2",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"BHABN8UTY47R8XWJ","JRTCKXETXF","BHABN8UTY47R8XWJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for Timestream to Africa (Cape Town)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Africa (Cape Town)","AWS Region","USE1-AFS1-CrossRegion-WarmBytes-Timestream","DataTransfer",,"Timestream",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"af-south-1","BackupVault"
"BJUJG583SWS4MX7V","JRTCKXETXF","BJUJG583SWS4MX7V.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Neptune to Asia Pacific (Tokyo)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Tokyo)","AWS Region","USE1-APN1-CrossRegion-WarmBytes-Neptune","DataTransfer",,"Neptune",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-northeast-1","LAGVault"
"BNBVEZTMMPQGWPJY","JRTCKXETXF","BNBVEZTMMPQGWPJY.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for StorageGateway to Africa (Cape Town)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Africa (Cape Town)","AWS Region","USE1-AFS1-CrossRegion-WarmBytes-StorageGateway","DataTransfer",,"Storage Gateway",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"af-south-1","LAGVault"
"BPGPWBDAFJX3ERQX","JRTCKXETXF","BPGPWBDAFJX3ERQX.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for VirtualMachine to EU (Paris)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","EU (Paris)","AWS Region","USE1-EUW3-CrossRegion-WarmBytes-VirtualMachine","DataTransfer",,"VMware",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-west-3","BackupVault"
"BQ6JEVNKRZ8HCZMP","JRTCKXETXF","BQ6JEVNKRZ8HCZMP.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for FSx to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","Canada (Central)","AWS Region","US East (N. Virginia)","AWS Region","CAN1-USE1-CrossRegion-WarmBytes-FSx","DataTransfer",,"FSx",,"ca-central-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"BS5M33XVCU4YR4JN","JRTCKXETXF","BS5M33XVCU4YR4JN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.04 per GB for cross-Region backup data transfer for DynamoDB","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region",,,"USE1-CrossRegion-WarmBytes-DynamoDB","DataTransfer",,"DDB",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,,
"BUPFYUMB6VNJRMFR","JRTCKXETXF","BUPFYUMB6VNJRMFR.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Aurora to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","EU (Stockholm)","AWS Region","US East (N. Virginia)","AWS Region","EUN1-USE1-CrossRegion-WarmBytes-Aurora","DataTransfer",,"Aurora",,"eu-north-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"BUYEVCA3HX89CSPN","JRTCKXETXF","BUYEVCA3HX89CSPN.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Neptune to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","EU (Frankfurt)","AWS Region","US East (N. Virginia)","AWS Region","EUC1-USE1-CrossRegion-WarmBytes-Neptune","DataTransfer",,"Neptune",,"eu-central-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"BYXEE637QPCWZYB6","JRTCKXETXF","BYXEE637QPCWZYB6.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Neptune to EU (Stockholm)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","EU (Stockholm)","AWS Region","USE1-EUN1-CrossRegion-WarmBytes-Neptune","DataTransfer",,"Neptune",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-north-1","LAGVault"
