"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-05-16T18:45:58Z"
"Version","20250516184558"
"OfferCode","AmazonDeadline"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","Instance Type","Instance Family","vCPU","Memory","Operating System","usageType","operation","Instance","Licensed Product","Region Code","serviceName","Worker Location"
"CQ8HVPCYNBC3MHJ9","JRTCKXETXF","CQ8HVPCYNBC3MHJ9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$12.1536 per On Demand Windows m5n.24xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","12.1536000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5n.24xlarge",,"96","384 GiB","Windows","BoxUsage:m5n.24xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"CXJ2GAADWBCRQ4PU","JRTCKXETXF","CXJ2GAADWBCRQ4PU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.4192 per On Demand Linux r5.8xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","2.4192000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5.8xlarge",,"32","256 GiB","Linux","BoxUsage:r5.8xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"CZAMKKHTSPRWU5WR","JRTCKXETXF","CZAMKKHTSPRWU5WR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.19968 per On Demand Linux t3.xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.1996800000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","t3.xlarge",,"4","16 GiB","Linux","BoxUsage:t3.xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"CZATYDJAA7D9H989","JRTCKXETXF","CZATYDJAA7D9H989.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.336608 per On Demand Linux m6in.4xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.3366080000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6in.4xlarge",,"16","64 GiB","Linux","BoxUsage:m6in.4xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"CZYUTHB4Q6Z9SBU9","JRTCKXETXF","CZYUTHB4Q6Z9SBU9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$13.8816 per On Demand Windows r5b.24xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","13.8816000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5b.24xlarge",,"96","768 GiB","Windows","BoxUsage:r5b.24xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"D2B4DN6ZG9T926CM","JRTCKXETXF","D2B4DN6ZG9T926CM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$19.4112 per On Demand Windows c6a.metal in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","19.4112000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6a.metal",,"192","384 GiB","Windows","BoxUsage:c6a.metal","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"D2GQ7ZUERTJ4C9Z7","JRTCKXETXF","D2GQ7ZUERTJ4C9Z7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$8.879232 per On Demand Windows m6in.16xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","8.8792320000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6in.16xlarge",,"64","256 GiB","Windows","BoxUsage:m6in.16xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"D34YC3UHVQXQ3KJE","JRTCKXETXF","D34YC3UHVQXQ3KJE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.30864 per On Demand Windows m5zn.large in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.3086400000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5zn.large",,"2","8 GiB","Windows","BoxUsage:m5zn.large","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"D5K6J9GG7AN8BZ8N","JRTCKXETXF","D5K6J9GG7AN8BZ8N.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.4352 per On Demand Linux c5a.24xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","4.4352000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c5a.24xlarge",,"96","192 GiB","Linux","BoxUsage:c5a.24xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"D8CKVR482B8Y5AGQ","JRTCKXETXF","D8CKVR482B8Y5AGQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.82944 per On Demand Linux m6a.4xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.8294400000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6a.4xlarge",,"16","64 GiB","Linux","BoxUsage:m6a.4xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"D8NCCT4FTRV3PGTF","JRTCKXETXF","D8NCCT4FTRV3PGTF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.1568 per On Demand Windows r5b.2xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.1568000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5b.2xlarge",,"8","64 GiB","Windows","BoxUsage:r5b.2xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"DBCU3972RHSURWM9","JRTCKXETXF","DBCU3972RHSURWM9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$9.95328 per On Demand Linux m6a.48xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","9.9532800000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6a.48xlarge",,"192","768 GiB","Linux","BoxUsage:m6a.48xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"DDATZ85CPK93AMZE","JRTCKXETXF","DDATZ85CPK93AMZE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.3672 per On Demand Linux c6a.2xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.3672000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6a.2xlarge",,"8","16 GiB","Linux","BoxUsage:c6a.2xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"DGAFBZFR74JR253R","JRTCKXETXF","DGAFBZFR74JR253R.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.2848 per On Demand Linux m5n.8xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","2.2848000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5n.8xlarge",,"32","128 GiB","Linux","BoxUsage:m5n.8xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"DJ397FR47393PTWU","JRTCKXETXF","DJ397FR47393PTWU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$13.5936 per On Demand Windows c6i.metal in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","13.5936000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6i.metal",,"128","256 GiB","Windows","BoxUsage:c6i.metal","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"DK477DWCMKCJ5UC4","JRTCKXETXF","DK477DWCMKCJ5UC4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.704 per On Demand Windows g5.8xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","4.7040000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","g5.8xlarge","GPU instance",,,"Windows","BoxUsage:g5.8xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"DPSY9AW8596B48H4","JRTCKXETXF","DPSY9AW8596B48H4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.52192 per On Demand Linux g6.12xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","5.5219200000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","g6.12xlarge","GPU instance",,,"Linux","BoxUsage:g6.12xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"DR9ECTDJM4JVU8MV","JRTCKXETXF","DR9ECTDJM4JVU8MV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.92 per On Demand Windows c5n.4xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.9200000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c5n.4xlarge",,"16","42 GiB","Windows","BoxUsage:c5n.4xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"DSDEHVY3KE7PBYMM","JRTCKXETXF","DSDEHVY3KE7PBYMM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$9.6768 per On Demand Linux r6i.metal instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","9.6768000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6i.metal",,"128","1024 GiB","Linux","BoxUsage:r6i.metal","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"DSPMUETG9NDVGE68","JRTCKXETXF","DSPMUETG9NDVGE68.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.0848 per On Demand Linux r5a.4xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.0848000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5a.4xlarge",,"16","128 GiB","Linux","BoxUsage:r5a.4xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"DSQ35AFE3PTJBZEX","JRTCKXETXF","DSQ35AFE3PTJBZEX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.21408 per On Demand Windows m6a.large in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.2140800000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6a.large",,"2","8 GiB","Windows","BoxUsage:m6a.large","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"DSVJQ6JQYZKG5MVM","JRTCKXETXF","DSVJQ6JQYZKG5MVM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.492 per On Demand Windows r5a.xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.4920000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5a.xlarge",,"4","32 GiB","Windows","BoxUsage:r5a.xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"DTZNEPDWGHNXKQY9","JRTCKXETXF","DTZNEPDWGHNXKQY9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.8516 per On Demand Windows m5zn.3xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.8516000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5zn.3xlarge",,"12","48 GiB","Windows","BoxUsage:m5zn.3xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"DUBMSFBJXNPR29GX","JRTCKXETXF","DUBMSFBJXNPR29GX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$8.8128 per On Demand Linux c6a.48xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","8.8128000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6a.48xlarge",,"192","384 GiB","Linux","BoxUsage:c6a.48xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"DUM8GARQKZMQKA4G","JRTCKXETXF","DUM8GARQKZMQKA4G.JRTCKXETXF.6YS6EN2CT7","OnDemand","$13.70112 per On Demand Windows m6a.32xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","13.7011200000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6a.32xlarge",,"128","512 GiB","Windows","BoxUsage:m6a.32xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"DZNCN6B83N23P5BE","JRTCKXETXF","DZNCN6B83N23P5BE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$10.041408 per On Demand Linux r6in.24xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","10.0414080000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6in.24xlarge",,"96","768 GiB","Linux","BoxUsage:r6in.24xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"E263USJYKC6ZV9WE","JRTCKXETXF","E263USJYKC6ZV9WE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.5232 per On Demand Windows r6i.xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.5232000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6i.xlarge",,"4","32 GiB","Windows","BoxUsage:r6i.xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"E2FUZD83989NGFHN","JRTCKXETXF","E2FUZD83989NGFHN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.49296 per On Demand Windows c6in.xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.4929600000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6in.xlarge",,"4","8 GiB","Windows","BoxUsage:c6in.xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"E6RU5FKRPPC3MNR2","JRTCKXETXF","E6RU5FKRPPC3MNR2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.344 per On Demand Windows g4dn.2xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.3440000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","g4dn.2xlarge","GPU instance",,,"Windows","BoxUsage:g4dn.2xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"E9NPCMAUSPDP4JJZ","JRTCKXETXF","E9NPCMAUSPDP4JJZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$13.5936 per On Demand Windows c6i.32xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","13.5936000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6i.32xlarge",,"128","256 GiB","Windows","BoxUsage:c6i.32xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"EFJNSSA5CV5EPKPW","JRTCKXETXF","EFJNSSA5CV5EPKPW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1848 per On Demand Linux c5a.xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.1848000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c5a.xlarge",,"4","8 GiB","Linux","BoxUsage:c5a.xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"EJE3YVUSSBDH43QT","JRTCKXETXF","EJE3YVUSSBDH43QT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.7216 per On Demand Linux r5b.16xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","5.7216000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5b.16xlarge",,"64","512 GiB","Linux","BoxUsage:r5b.16xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"EJGKRFEEPEADG9X2","JRTCKXETXF","EJGKRFEEPEADG9X2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.08864 per On Demand Linux r6a.4xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.0886400000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6a.4xlarge",,"16","128 GiB","Linux","BoxUsage:r6a.4xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"EQ46CS4YQXYK3BKD","JRTCKXETXF","EQ46CS4YQXYK3BKD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.25 per Hrs for License-hours:Cinema4D-CMF in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.2500000000","USD","Fee","AmazonDeadline","US East (N. Virginia)","AWS Region",,,,,,"License-hours:Cinema4D-CMF","LicenseCheckout",,"Cinema 4D CMF","us-east-1","Amazon Deadline Cloud",
"ES5B3PSVTPQBN67X","JRTCKXETXF","ES5B3PSVTPQBN67X.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.13792 per On Demand Windows m6a.12xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","5.1379200000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6a.12xlarge",,"48","192 GiB","Windows","BoxUsage:m6a.12xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"ESGUR9BC9K8RV2FG","JRTCKXETXF","ESGUR9BC9K8RV2FG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.04512 per On Demand Linux t3a.medium instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.0451200000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","t3a.medium",,"2","4 GiB","Linux","BoxUsage:t3a.medium","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"ET2RSBHYKP9XK2X2","JRTCKXETXF","ET2RSBHYKP9XK2X2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.428 per On Demand Windows g5.xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.4280000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","g5.xlarge","GPU instance",,,"Windows","BoxUsage:g5.xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"F3A6NNHF56Q4YAWJ","JRTCKXETXF","F3A6NNHF56Q4YAWJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$10.8288 per On Demand Windows m6i.24xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","10.8288000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6i.24xlarge",,"96","384 GiB","Windows","BoxUsage:m6i.24xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"F4K3Z4S277TYFKUU","JRTCKXETXF","F4K3Z4S277TYFKUU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.24 per On Demand Windows c5n.large in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.2400000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c5n.large",,"2","5.25 GiB","Windows","BoxUsage:c5n.large","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"F83BBNRJ5AWTK6JR","JRTCKXETXF","F83BBNRJ5AWTK6JR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$8.64 per On Demand Windows c5n.18xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","8.6400000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c5n.18xlarge",,"72","192 GiB","Windows","BoxUsage:c5n.18xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"FA2MMJYJ6KDBVFV9","JRTCKXETXF","FA2MMJYJ6KDBVFV9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$9.7056 per On Demand Windows c6a.24xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","9.7056000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6a.24xlarge",,"96","192 GiB","Windows","BoxUsage:c6a.24xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"FA5EEYGU4N2AUDA6","JRTCKXETXF","FA5EEYGU4N2AUDA6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.7152 per On Demand Linux r5b.2xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.7152000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5b.2xlarge",,"8","64 GiB","Linux","BoxUsage:r5b.2xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"FDRDRH4A55TS2C5Z","JRTCKXETXF","FDRDRH4A55TS2C5Z.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.2892 per On Demand Windows r5n.large in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.2892000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5n.large",,"2","16 GiB","Windows","BoxUsage:r5n.large","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"FEAU9CF9A3DUCNZ2","JRTCKXETXF","FEAU9CF9A3DUCNZ2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.204 per On Demand Linux c5.xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.2040000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c5.xlarge",,"4","8 GiB","Linux","BoxUsage:c5.xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"FEJQJBR9QSZCRWC9","JRTCKXETXF","FEJQJBR9QSZCRWC9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.2224 per On Demand Linux g4dn.16xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","5.2224000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","g4dn.16xlarge","GPU instance",,,"Linux","BoxUsage:g4dn.16xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"FFPEP8SXYQMGQDGW","JRTCKXETXF","FFPEP8SXYQMGQDGW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$7.2192 per On Demand Windows m6i.16xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","7.2192000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6i.16xlarge",,"64","256 GiB","Windows","BoxUsage:m6i.16xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"FH333PBUEJWNPBQJ","JRTCKXETXF","FH333PBUEJWNPBQJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.4448 per On Demand Linux g4dn.4xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.4448000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","g4dn.4xlarge","GPU instance",,,"Linux","BoxUsage:g4dn.4xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"FNMRX9A3ZEQST26E","JRTCKXETXF","FNMRX9A3ZEQST26E.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.4044 per On Demand Windows c6a.xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.4044000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6a.xlarge",,"4","8 GiB","Windows","BoxUsage:c6a.xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"FQ6AFGBMAX3PXQ7P","JRTCKXETXF","FQ6AFGBMAX3PXQ7P.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27216 per On Demand Linux r6a.xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.2721600000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6a.xlarge",,"4","32 GiB","Linux","BoxUsage:r6a.xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"FQBMRGSW9RRY3J6S","JRTCKXETXF","FQBMRGSW9RRY3J6S.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1788 per On Demand Linux r5b.large instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.1788000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5b.large",,"2","16 GiB","Linux","BoxUsage:r5b.large","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"FSE3ZY4TY53Q7T57","JRTCKXETXF","FSE3ZY4TY53Q7T57.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.66 per license hour of Arnold in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.6600000000","USD","Fee","AmazonDeadline","US East (N. Virginia)","AWS Region",,,,,,"License-hours:Arnold","LicenseCheckout",,"Arnold","us-east-1","Amazon Deadline Cloud",
"FSH52Z7BEW93XGYN","JRTCKXETXF","FSH52Z7BEW93XGYN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$10.1952 per On Demand Windows c6i.24xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","10.1952000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6i.24xlarge",,"96","192 GiB","Windows","BoxUsage:c6i.24xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"FVWCBBXUJAE4J33U","JRTCKXETXF","FVWCBBXUJAE4J33U.JRTCKXETXF.6YS6EN2CT7","OnDemand","$7.2192 per On Demand Windows m5.16xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","7.2192000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5.16xlarge",,"64","256 GiB","Windows","BoxUsage:m5.16xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"G3FP7TEB26A7DRAW","JRTCKXETXF","G3FP7TEB26A7DRAW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.448 per On Demand Linux c5.12xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","2.4480000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c5.12xlarge",,"48","96 GiB","Linux","BoxUsage:c5.12xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"G3ZJ88KQ23D9HUE3","JRTCKXETXF","G3ZJ88KQ23D9HUE3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.639192 per On Demand Windows r6in.xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.6391920000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6in.xlarge",,"4","32 GiB","Windows","BoxUsage:r6in.xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
