"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-04-29T17:49:36Z"
"Version","20250429174936"
"OfferCode","AmazonNeptune"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","Instance Type","Current Generation","Instance Family","vCPU","Physical Processor","Clock Speed","Memory","Storage","Network Performance","Processor Architecture","Storage Media","Volume Type","Min Volume Size","Max Volume Size","Engine Code","Database Engine","License Model","Deployment Option","Group","Group Description","Transfer Type","From Location","From Location Type","To Location","To Location Type","usageType","operation","Dedicated EBS Throughput","Enhanced Networking Supported","From Region Code","m-NCU","Normalization Size Factor","Pricing Unit","Processor Features","Region Code","serviceName","To Region Code"
"TW99U6BERBAHB4BR","JRTCKXETXF","TW99U6BERBAHB4BR.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 24.394 per instance hours (or partial hour) for InstanceUsageIOOptimized in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","24.3940000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.x2iedn.8xlarge","Yes","Memory optimized","32","Intel Xeon Family",,"1024 GiB","1 x 950 NVMe SSD","25 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.x2iedn.8xl","CreateDBInstance:0022",,,,,"86.4",,,"us-east-1","Amazon Neptune",
"U8ET6JEHSWSTMXRF","JRTCKXETXF","U8ET6JEHSWSTMXRF.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD2.784 per Hrs for InstanceUsage:db.r7i.4xl:CreateDBInstance:0022 in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","2.7840000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r7i.4xlarge","Yes","Memory optimized","16","Intel Xeon E5-2686 v4 (Broadwell)",,"128 GiB","EBS Only","Upto 12.5 Gigabit","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.r7i.4xl","CreateDBInstance:0022",,,,,"32",,,"us-east-1","Amazon Neptune",
"UDAC9VBVB3YX8AM4","JRTCKXETXF","UDAC9VBVB3YX8AM4.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD1.392 per Hrs for InstanceUsage:db.r7i.2xl:CreateDBInstance:0022 in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","1.3920000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r7i.2xlarge","Yes","Memory optimized","8","Intel Xeon E5-2686 v4 (Broadwell)",,"64 GiB","EBS Only","Upto 12.5 Gigabit","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.r7i.2xl","CreateDBInstance:0022",,,,,"16",,,"us-east-1","Amazon Neptune",
"UH4G3K5HWYPFQQPU","JRTCKXETXF","UH4G3K5HWYPFQQPU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0 per GB of Data Transfer from US East (N. Virginia) to Asia Pacific (Tokyo)","2025-03-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AmazonNeptune",,,,,,,,,,,,,,,,,,,,,,,"InterRegion Inbound","US East (N. Virginia)","AWS Region","Asia Pacific (Tokyo)","AWS Region","USE1-APN1-AWS-In-Bytes","",,,"us-east-1",,,,,,"Amazon Neptune","ap-northeast-1"
"UHRC93JRMAKCMAB9","JRTCKXETXF","UHRC93JRMAKCMAB9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0 per GB of Data Transfer from US East (N. Virginia) to Asia Pacific (Seoul)","2025-03-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AmazonNeptune",,,,,,,,,,,,,,,,,,,,,,,"InterRegion Inbound","US East (N. Virginia)","AWS Region","Asia Pacific (Seoul)","AWS Region","USE1-APN2-AWS-In-Bytes","",,,"us-east-1",,,,,,"Amazon Neptune","ap-northeast-2"
"UKVUK4E45BSBHFXM","JRTCKXETXF","UKVUK4E45BSBHFXM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.03 per GB of Data Transfer from AWS GovCloud (US) to US East (N. Virginia)","2025-03-01","0","Inf","GB","0.0300000000","USD","Data Transfer","AmazonNeptune",,,,,,,,,,,,,,,,,,,,,,,"InterRegion Outbound","AWS GovCloud (US-West)","AWS Region","US East (N. Virginia)","AWS Region","UGW1-USE1-AWS-Out-Bytes","",,,"us-gov-west-1",,,,,,"Amazon Neptune","us-east-1"
"V3XNA6CZQW9HPNB8","JRTCKXETXF","V3XNA6CZQW9HPNB8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.098 per instance hour (or partial hour) running Amazon Neptune","2025-03-01","0","Inf","Hrs","0.0980000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.t3.medium","Yes","General purpose","2","Variable",,"4 GiB","EBS Only","Low to Moderate","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.t3.medium","CreateDBInstance:0022",,,,,"2",,,"us-east-1","Amazon Neptune",
"V6FAPF9H45PB4SW3","JRTCKXETXF","V6FAPF9H45PB4SW3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$18.07 per instance hour (or partial hour) running Amazon Neptune","2025-03-01","0","Inf","Hrs","18.0700000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.x2iedn.8xlarge","Yes","Memory optimized","32","Intel Xeon Family",,"1024 GiB","1 x 950 NVMe SSD","25 Gigabit","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.x2iedn.8xl","CreateDBInstance:0022",,,,,"64",,,"us-east-1","Amazon Neptune",
"VE9JF54Y6JECXHPZ","JRTCKXETXF","VE9JF54Y6JECXHPZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD2.208 per Hrs for InstanceUsage:db.r8g.4xl:CreateDBInstance:0022 in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","2.2080000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r8g.4xlarge","Yes","Memory optimized","16","AWS Graviton4",,"128 GiB","EBS Only","up to 15","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.r8g.4xl","CreateDBInstance:0022",,,,,"32",,,"us-east-1","Amazon Neptune",
"W2RUFYTRZVW2WQ3B","JRTCKXETXF","W2RUFYTRZVW2WQ3B.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 2.147 per instance hours (or partial hour) for InstanceUsageIOOptimized in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","2.1470000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r5d.2xlarge","Yes","Memory optimized","8","Intel Xeon Platinum 8175",,"64 GiB","1 x 300 NVMe SSD","Up to 10 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r5d.2xl","CreateDBInstance:0022",,,,,"21.6",,,"us-east-1","Amazon Neptune",
"W38MRFKT79RH7B3Y","JRTCKXETXF","W38MRFKT79RH7B3Y.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.6574 per Hrs for Neptune-DB-Instance:db.r6g.xl in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","0.6574000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r6g.xlarge","Yes","Memory optimized","4","AWS Graviton2",,"32 GiB","EBS Only","Up to 10 Gigabit","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.r6g.xl","CreateDBInstance:0022",,,,,"8",,,"us-east-1","Amazon Neptune",
"W75CNJQQ6ZHHZNNA","JRTCKXETXF","W75CNJQQ6ZHHZNNA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.6420 per Hrs for Neptune-DB-Instance:db.r6g.4xl in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","2.6420000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r6g.4xlarge","Yes","Memory optimized","16","AWS Graviton2",,"128 GiB","EBS Only","Up to 10 Gigabit","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.r6g.4xl","CreateDBInstance:0022",,,,,"32",,,"us-east-1","Amazon Neptune",
"W9V95VBFSB3GFEP3","JRTCKXETXF","W9V95VBFSB3GFEP3.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.696 per Hrs for InstanceUsage:db.r7i.xl:CreateDBInstance:0022 in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","0.6960000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r7i.xlarge","Yes","Memory optimized","4","Intel Xeon E5-2686 v4 (Broadwell)",,"32 GiB","EBS Only","Upto 12.5 Gigabit","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.r7i.xl","CreateDBInstance:0022",,,,,"8",,,"us-east-1","Amazon Neptune",
"WCBX7W4RRW9VSGHR","JRTCKXETXF","WCBX7W4RRW9VSGHR.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD11.9232 per Hrs for InstanceUsageIOOptimized:db.r8g.16xl:CreateDBInstance:0022 in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","11.9232000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r8g.16xlarge","Yes","Memory optimized","64","AWS Graviton4",,"512 GiB","EBS Only","30","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r8g.16xl","CreateDBInstance:0022",,,,,"128",,,"us-east-1","Amazon Neptune",
"WE75ZW7ZMTY56S85","JRTCKXETXF","WE75ZW7ZMTY56S85.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB of Data Transfer from US East (N. Virginia) to AWS GovCloud (US)","2025-03-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AmazonNeptune",,,,,,,,,,,,,,,,,,,,,,,"InterRegion Outbound","US East (N. Virginia)","AWS Region","AWS GovCloud (US-West)","AWS Region","USE1-UGW1-AWS-Out-Bytes","",,,"us-east-1",,,,,,"Amazon Neptune","us-gov-west-1"
"WQAPHW3XW786GKHU","JRTCKXETXF","WQAPHW3XW786GKHU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$8.7546 per Hrs for Neptune-DB-Instance:db.x2g.8xl in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","8.7546000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.x2g.8xlarge","Yes","Memory optimized","32","AWS Graviton2",,"512 GiB","1 x 1900 NVMe SSD","12 Gigabit","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.x2g.8xlarge","CreateDBInstance:0022",,,,,"64",,,"us-east-1","Amazon Neptune",
"WWY3VZN4DTHSYZAQ","JRTCKXETXF","WWY3VZN4DTHSYZAQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.443 per instance hours (or partial hour) for InstanceUsageIOOptimized in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","0.4430000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r6g.large","Yes","Memory optimized","2","AWS Graviton2",,"16 GiB","EBS Only","Up to 10 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r6g.large","CreateDBInstance:0022",,,,,"5.4",,,"us-east-1","Amazon Neptune",
"X89FU3F99YBT45TH","JRTCKXETXF","X89FU3F99YBT45TH.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD5.9616 per Hrs for InstanceUsageIOOptimized:db.r8g.8xl:CreateDBInstance:0022 in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","5.9616000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r8g.8xlarge","Yes","Memory optimized","32","AWS Graviton4",,"256 GiB","EBS Only","15","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r8g.8xl","CreateDBInstance:0022",,,,,"64",,,"us-east-1","Amazon Neptune",
"XB8YF986JHGGZTSQ","JRTCKXETXF","XB8YF986JHGGZTSQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$36.15 per instance hour (or partial hour) running Amazon Neptune","2025-03-01","0","Inf","Hrs","36.1500000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.x2iedn.16xlarge","Yes","Memory optimized","64","Intel Xeon Family",,"2048 GiB","1 x 1900 NVMe SSD","50 Gigabit","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.x2iedn.16xl","CreateDBInstance:0022",,,,,"128",,,"us-east-1","Amazon Neptune",
"XDS4TYBA9GWERDWK","JRTCKXETXF","XDS4TYBA9GWERDWK.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.939 per instance hours (or partial hour) for InstanceUsageIOOptimized in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","0.9390000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r5.xlarge","Yes","Memory optimized","4","Intel Xeon Platinum 8175",,"32 GiB","EBS Only","Up to 10 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r5.xl","CreateDBInstance:0022",,,,,"10.8",,,"us-east-1","Amazon Neptune",
"XWHYQC5UY64KSW8U","JRTCKXETXF","XWHYQC5UY64KSW8U.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0 per GB of Data Transfer from US East (N. Virginia) to AWS GovCloud (US)","2025-03-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AmazonNeptune",,,,,,,,,,,,,,,,,,,,,,,"InterRegion Inbound","US East (N. Virginia)","AWS Region","AWS GovCloud (US-West)","AWS Region","USE1-UGW1-AWS-In-Bytes","",,,"us-east-1",,,,,,"Amazon Neptune","us-gov-west-1"
"XYPN83EZ42ZJUSKE","JRTCKXETXF","XYPN83EZ42ZJUSKE.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 1.073 per instance hours (or partial hour) for InstanceUsageIOOptimized in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","1.0730000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r5d.xlarge","Yes","Memory optimized","4","Intel Xeon Platinum 8175",,"32 GiB","1 x 150 NVMe SSD","Up to 10 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r5d.xl","CreateDBInstance:0022",,,,,"10.8",,,"us-east-1","Amazon Neptune",
"XZRJEETG5QN58JQV","JRTCKXETXF","XZRJEETG5QN58JQV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$11.52 per Hrs for MemoryOptimizedGraphUsage:384-m-NCU in us-east-1","2025-03-01","0","Inf","Hrs","11.5200000000","USD","Neptune Memory Optimized Graph","AmazonNeptune","US East (N. Virginia)","AWS Region","r6i.12xlarge",,,,,,,,,,,,,,,,,,,,,,,,,"USE1-MemoryOptimizedGraphUsage:384-m-NCU","CreateGraph",,,,"384",,,,"us-east-1","Amazon Neptune",
"XZZS6QQWNEGNHB75","JRTCKXETXF","XZZS6QQWNEGNHB75.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.132 per instance hours (or partial hour) for InstanceUsageIOOptimized in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","0.1320000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.t3.medium","Yes","General purpose","2","Variable",,"4 GiB","EBS Only","Low to Moderate","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.t3.medium","CreateDBInstance:0022",,,,,"2.7",,,"us-east-1","Amazon Neptune",
"Y2KEXFJJW5Y28NMX","JRTCKXETXF","Y2KEXFJJW5Y28NMX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB of Data Transfer from US West (N. California) to US East (N. Virginia)","2025-03-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AmazonNeptune",,,,,,,,,,,,,,,,,,,,,,,"InterRegion Outbound","US West (N. California)","AWS Region","US East (N. Virginia)","AWS Region","USW1-USE1-AWS-Out-Bytes","",,,"us-west-1",,,,,,"Amazon Neptune","us-east-1"
"Y6UQT6AWQVSQD5PW","JRTCKXETXF","Y6UQT6AWQVSQD5PW.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.469 per instance hours (or partial hour) for InstanceUsageIOOptimized in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","0.4690000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r6i.large","Yes","Memory optimized","2","Intel Xeon Family",,"16 GiB","EBS Only","Upto 12.5 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r6i.large","CreateDBInstance:0022",,,,,"5.4",,,"us-east-1","Amazon Neptune",
"YD2RJBB8AXRDKCY2","JRTCKXETXF","YD2RJBB8AXRDKCY2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB of Data Transfer from US East (N. Virginia) to US West (Oregon)","2025-03-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AmazonNeptune",,,,,,,,,,,,,,,,,,,,,,,"InterRegion Outbound","US East (N. Virginia)","AWS Region","US West (Oregon)","AWS Region","USE1-USW2-AWS-Out-Bytes","",,,"us-east-1",,,,,,"Amazon Neptune","us-west-2"
"YEVN8JG8EP3CUWUP","JRTCKXETXF","YEVN8JG8EP3CUWUP.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 8.152 per instance hours (or partial hour) for InstanceUsageIOOptimized in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","8.1520000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r6gd.8xlarge","Yes","Memory optimized","32","AWS Graviton2",,"256 GiB","1 x 1900 NVMe SSD","12 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r6gd.8xl","CreateDBInstance:0022",,,,,"86.4",,,"us-east-1","Amazon Neptune",
"YMHRPYKMPNAFM9N5","JRTCKXETXF","YMHRPYKMPNAFM9N5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.52 per instance hour (or partial hour) running Amazon Neptune","2025-03-01","0","Inf","Hrs","4.5200000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.x2iedn.2xlarge","Yes","Memory optimized","8","Intel Xeon Family",,"256 GiB","1 x 237 NVMe SSD","upto 25 gigabit","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.x2iedn.2xl","CreateDBInstance:0022",,,,,"16",,,"us-east-1","Amazon Neptune",
"YN6AVK2QAACQFUS5","JRTCKXETXF","YN6AVK2QAACQFUS5.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD11.275 per Hrs for InstanceUsageIOOptimized:db.r7i.12xl:CreateDBInstance:0022 in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","11.2750000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r7i.12xlarge","Yes","Memory optimized","48","Intel Xeon E5-2686 v4 (Broadwell)",,"384 GiB","EBS Only","18.75 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r7i.12xl","CreateDBInstance:0022",,,,,"129.6",,,"us-east-1","Amazon Neptune",
"YPQ3RC8WPAS93V6Q","JRTCKXETXF","YPQ3RC8WPAS93V6Q.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD2.9848 per Hrs for InstanceUsageIOOptimized:db.r7g.4xl:CreateDBInstance:0022 in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","2.9848000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r7g.4xlarge","Yes","Memory optimized","16","AWS Graviton3",,"128 GiB","EBS Only","up to 15","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r7g.4xl","CreateDBInstance:0022",,,,,"32",,,"us-east-1","Amazon Neptune",
"YQNHAJQQBGVVQSG3","JRTCKXETXF","YQNHAJQQBGVVQSG3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB of Data Transfer from US East (N. Virginia) to Asia Pacific (Seoul)","2025-03-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AmazonNeptune",,,,,,,,,,,,,,,,,,,,,,,"InterRegion Outbound","US East (N. Virginia)","AWS Region","Asia Pacific (Seoul)","AWS Region","USE1-APN2-AWS-Out-Bytes","",,,"us-east-1",,,,,,"Amazon Neptune","ap-northeast-2"
"YY56A3ME4HCDG658","JRTCKXETXF","YY56A3ME4HCDG658.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 7.516 per instance hours (or partial hour) for InstanceUsageIOOptimized in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","7.5160000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r6i.8xlarge","Yes","Memory optimized","32","Intel Xeon Family",,"256 GiB","EBS Only","12.5 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r6i.8xl","CreateDBInstance:0022",,,,,"86.4",,,"us-east-1","Amazon Neptune",
"YYETRMPT46DHRAAK","JRTCKXETXF","YYETRMPT46DHRAAK.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD6.624 per Hrs for InstanceUsage:db.r8g.12xl:CreateDBInstance:0022 in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","6.6240000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r8g.12xlarge","Yes","Memory optimized","48","AWS Graviton4",,"384 GiB","EBS Only","22.5","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.r8g.12xl","CreateDBInstance:0022",,,,,"96",,,"us-east-1","Amazon Neptune",
"Z24GCC7S2HDRTJ2U","JRTCKXETXF","Z24GCC7S2HDRTJ2U.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.568 per instance hour (or partial hour) running Amazon Neptune","2025-03-01","0","Inf","Hrs","5.5680000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r6i.8xlarge","Yes","Memory optimized","32","Intel Xeon Family",,"256 GiB","EBS Only","12.5 Gigabit","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.r6i.8xl","CreateDBInstance:0022",,,,,"64",,,"us-east-1","Amazon Neptune",
"ZE6JZZC8GPAGKTYF","JRTCKXETXF","ZE6JZZC8GPAGKTYF.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 14.267 per instance hours (or partial hour) for InstanceUsageIOOptimized in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","14.2670000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r6g.16xlarge","Yes","Memory optimized","64","AWS Graviton2",,"512 GiB","EBS Only","25 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r6g.16xl","CreateDBInstance:0022",,,,,"172.8",,,"us-east-1","Amazon Neptune",
"ZHBCFGDV32U279SR","JRTCKXETXF","ZHBCFGDV32U279SR.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.738 per instance hours (or partial hour) for InstanceUsageIOOptimized in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","0.7380000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.x2g.large","Yes","Memory optimized","2","AWS Graviton2",,"32 GiB","1 x 118 NVMe SSD","10 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.x2g.large","CreateDBInstance:0022",,,,,"5.4",,,"us-east-1","Amazon Neptune",
"ZRPMBPS44UDW9KXW","JRTCKXETXF","ZRPMBPS44UDW9KXW.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 2.954 per instance hours (or partial hour) for InstanceUsageIOOptimized in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","2.9540000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.x2gd.2xlarge","Yes","Memory optimized","8","AWS Graviton2",,"128 GiB","1 x 475 NVMe SSD","Up to 10 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.x2gd.2xl","CreateDBInstance:0022",,,,,"21.6",,,"us-east-1","Amazon Neptune",
"ZZ5P76J8WKZMJP52","JRTCKXETXF","ZZ5P76J8WKZMJP52.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.96 per Hrs for MemoryOptimizedGraphUsage:32-m-NCU in us-east-1","2025-03-01","0","Inf","Hrs","0.9600000000","USD","Neptune Memory Optimized Graph","AmazonNeptune","US East (N. Virginia)","AWS Region","r6i.xlarge",,,,,,,,,,,,,,,,,,,,,,,,,"USE1-MemoryOptimizedGraphUsage:32-m-NCU","CreateGraph",,,,"32",,,,"us-east-1","Amazon Neptune",
