"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2024-03-25T11:28:32Z"
"Version","20240325112832"
"OfferCode","AmazonLex"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","Group","Group Description","usageType","operation","Input Mode","Learning Mode","Output Mode","Region Code","serviceName","Supported Modes"
"MM3SSBSJ2MZ94BSA","JRTCKXETXF","MM3SSBSJ2MZ94BSA.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.004 per Speech Request for zh-CN-SpeechToText-Req : RecognizeUtterance in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0040000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Text-Req","Processes speech to text requests (zh-cn)","USE1-zh-CN-SpeechToText-Req","RecognizeUtterance","Speech",,"Text","us-east-1","Amazon Lex","Speech and Text"
"MM45UQS4TQJS5E46","JRTCKXETXF","MM45UQS4TQJS5E46.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.003 per DTMF Request for no-NO-DTMFToText-Str : StartConversation in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0030000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","DTMF-to-Text-Str-GR","Processes DTMF to text requests (no-NO)","USE1-no-NO-DTMFToText-Str-GR","StartConversation","DTMF",,"Text","us-east-1","Amazon Lex","Speech, Text and DTMF"
"MMKBEWWZQM7CV79J","JRTCKXETXF","MMKBEWWZQM7CV79J.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.003 per Text Request for zh-HK-TextToText-Str : StartConversation in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0030000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Text-Str-GR","Processes text to text requests (zh-HK)","USE1-zh-HK-TextToText-Str-GR","StartConversation","Text",,"Text","us-east-1","Amazon Lex","Speech, Text and DTMF"
"MMVY7RNPEAPZVJ5Y","JRTCKXETXF","MMVY7RNPEAPZVJ5Y.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.003 per DTMF Request for de-DE-DTMFToSpeech-Str : StartConversation in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0030000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","DTMF-to-Speech-Str-GR","Processes DTMF to speech requests (de-DE)","USE1-de-DE-DTMFToSpeech-Str-GR","StartConversation","DTMF",,"Speech","us-east-1","Amazon Lex","Speech, Text and DTMF"
"MMZBWCWZNX6DWQAC","JRTCKXETXF","MMZBWCWZNX6DWQAC.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.002 per Text Request for en-GB-TextToText-Str : StartConversation in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0020000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Text-Str","Processes text to text requests (en-GB)","USE1-en-GB-TextToText-Str","StartConversation","Text",,"Text","us-east-1","Amazon Lex","Speech, Text and DTMF"
"MN2SYKVCJAVKXSTE","JRTCKXETXF","MN2SYKVCJAVKXSTE.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.0065 per Speech Interval for ca-ES-SpeechToText-Str : StartConversation in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0065000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Text-Str","Processes speech to text requests (ca-es)","USE1-ca-ES-SpeechToText-Str","StartConversation","Speech",,"Text","us-east-1","Amazon Lex","Speech, Text and DTMF"
"MN9S969K96RXMMK9","JRTCKXETXF","MN9S969K96RXMMK9.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.0094 per Speech Interval for de-DE-SpeechToText-Str : StartConversation in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0094000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Text-Str-GR","Processes speech to text requests (de-DE)","USE1-de-DE-SpeechToText-Str-GR","StartConversation","Speech",,"Text","us-east-1","Amazon Lex","Speech, Text and DTMF"
"MNWHNFV7S6JDCEME","JRTCKXETXF","MNWHNFV7S6JDCEME.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.006 per Speech Request for es-US-SpeechToSpeech-Req : RecognizeUtterance in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0060000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Speech-Req-GR","Processes speech to speech requests (es-US)","USE1-es-US-SpeechToSpeech-Req-GR","RecognizeUtterance","Speech",,"Speech","us-east-1","Amazon Lex","Speech and Text"
"MRJFT44KCGRJGX8Y","JRTCKXETXF","MRJFT44KCGRJGX8Y.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD7.5E-4 per Text Request for sv-SE-TextToText-Req : RecognizeText in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0007500000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Text-Req","Processes Text to Text requests only (sv-SE)","USE1-sv-SE-TextToText-Req","RecognizeText","Text",,"Text","us-east-1","Amazon Lex","Text Only"
"MRR2VFGJ696DNRCS","JRTCKXETXF","MRR2VFGJ696DNRCS.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.003 per Text Request for ca-ES-TextToSpeech-Str : StartConversation in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0030000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Speech-Str-GR","Processes text to speech requests (pt-BR)","USE1-pt-BR-TextToSpeech-Str-GR","StartConversation","Text",,"Speech","us-east-1","Amazon Lex","Speech, Text and DTMF"
"MTN8ZRYTRV7AHQ9Q","JRTCKXETXF","MTN8ZRYTRV7AHQ9Q.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.003 per DTMF Request for en-AU-DTMFToText-Str : StartConversation in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0030000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","DTMF-to-Text-Str-GR","Processes DTMF to text requests (en-AU)","USE1-en-AU-DTMFToText-Str-GR","StartConversation","DTMF",,"Text","us-east-1","Amazon Lex","Speech, Text and DTMF"
"MUAN3PX54EW597E4","JRTCKXETXF","MUAN3PX54EW597E4.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.002 per DTMF Request for it-IT-DTMFToSpeech-Str : StartConversation in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0020000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","DTMF-to-Speech-Str","Processes DTMF to speech requests (it-IT)","USE1-it-IT-DTMFToSpeech-Str","StartConversation","DTMF",,"Speech","us-east-1","Amazon Lex","Speech, Text and DTMF"
"MV4GKTFWKQ24MBX8","JRTCKXETXF","MV4GKTFWKQ24MBX8.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD7.5E-4 per Text Request for de-AT-TextToSpeech-Req : RecognizeUtterance in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0007500000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Speech-Req","Processes text to speech requests (de-AT)","USE1-de-AT-TextToSpeech-Req","RecognizeUtterance","Text",,"Speech","us-east-1","Amazon Lex","Speech and Text"
"MYB3MQWQ6VZNPCMZ","JRTCKXETXF","MYB3MQWQ6VZNPCMZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Processed speech to text request in us-east-1 for en-US","2024-01-01","0","Inf","Requests","0.0040000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Text","Processes speech to text requests","USE1-en-US-SpeechToText-Req","PostContent","Speech",,"Text","us-east-1","Amazon Lex","Speech and Text"
"MYQBRX2C27V6HJT8","JRTCKXETXF","MYQBRX2C27V6HJT8.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.0094 per Speech Interval for no-NO-SpeechToSpeech-Str : StartConversation in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0094000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Speech-Str-GR","Processes speech to speech requests (no-NO)","USE1-no-NO-SpeechToSpeech-Str-GR","StartConversation","Speech",,"Speech","us-east-1","Amazon Lex","Speech, Text and DTMF"
"MYT2QTYGUKTD4NDD","JRTCKXETXF","MYT2QTYGUKTD4NDD.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.0065 per Speech Interval for es-419-SpeechToText-Str : StartConversation in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0065000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Text-Str","Processes speech to text requests (es-419)","USE1-es-419-SpeechToText-Str","StartConversation","Speech",,"Text","us-east-1","Amazon Lex","Speech, Text and DTMF"
"MZAA2ZXNH8U63TCM","JRTCKXETXF","MZAA2ZXNH8U63TCM.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.004 per Speech Request for en-IN-SpeechToSpeech-Req : PostContent in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0040000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Speech","Processes speech to speech requests (en-IN)","USE1-en-IN-SpeechToSpeech-Req","PostContent","Speech",,"Speech","us-east-1","Amazon Lex","Speech and Text"
"N2YUR7CBHMWTSKQ3","JRTCKXETXF","N2YUR7CBHMWTSKQ3.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.002 per Text Request for es-US-TextToText-Str : StartConversation in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0020000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Text-Str","Processes text to text requests (es-US)","USE1-es-US-TextToText-Str","StartConversation","Text",,"Text","us-east-1","Amazon Lex","Speech, Text and DTMF"
"N5DEGKBGYBXF6AQX","JRTCKXETXF","N5DEGKBGYBXF6AQX.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.004 per Speech Request for ar-AE-SpeechToText-Req : RecognizeUtterance in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0040000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Text-Req","Processes speech to text requests (ar-AE)","USE1-ar-AE-SpeechToText-Req","RecognizeUtterance","Speech",,"Text","us-east-1","Amazon Lex","Speech and Text"
"NABJM5BDY8PKNZ9E","JRTCKXETXF","NABJM5BDY8PKNZ9E.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD.0011 per Text Request for en-GB-TextToText-Req : RecognizeUtterance in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0011000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Text-Req-GR","Processes text to text requests (en-GB)","USE1-en-GB-TextToText-Req-GR","RecognizeUtterance","Text",,"Text","us-east-1","Amazon Lex","Speech and Text"
"NAEDB9PJEXWCNR58","JRTCKXETXF","NAEDB9PJEXWCNR58.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.003 per DTMF Request for en-ZA-DTMFToSpeech-Str : StartConversation in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0030000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","DTMF-to-Speech-Str-GR","Processes DTMF to speech requests (en-ZA)","USE1-en-ZA-DTMFToSpeech-Str-GR","StartConversation","DTMF",,"Speech","us-east-1","Amazon Lex","Speech, Text and DTMF"
"NHG7A7CMPPZ2T82Y","JRTCKXETXF","NHG7A7CMPPZ2T82Y.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.006 per Speech Request for zh-CN-SpeechToSpeech-Req : RecognizeUtterance in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0060000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Speech-Req-GR","Processes speech to speech requests (zh-cn)","USE1-zh-CN-SpeechToSpeech-Req-GR","RecognizeUtterance","Speech",,"Speech","us-east-1","Amazon Lex","Speech and Text"
"NKY55NKVCAG7UP6M","JRTCKXETXF","NKY55NKVCAG7UP6M.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.006 per Speech Request for en-US-SpeechToText-Req : RecognizeUtterance in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0060000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Text-Req-GR","Processes speech to text requests (en-US)","USE1-en-US-SpeechToText-Req-GR","RecognizeUtterance","Speech",,"Text","us-east-1","Amazon Lex","Speech and Text"
"NNA7M5ZQ6B88SMTV","JRTCKXETXF","NNA7M5ZQ6B88SMTV.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD.0011 per Text Request for es-US-TextToText-Req : RecognizeUtterance in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0011000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Text-Req-GR","Processes text to text requests (es-US)","USE1-es-US-TextToText-Req-GR","RecognizeUtterance","Text",,"Text","us-east-1","Amazon Lex","Speech and Text"
"NP2AKTN5MFQ4SW94","JRTCKXETXF","NP2AKTN5MFQ4SW94.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.006 per Speech Request for fr-FR-SpeechToText-Req : RecognizeUtterance in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0060000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Text-Req-GR","Processes speech to text requests (fr-FR)","USE1-fr-FR-SpeechToText-Req-GR","RecognizeUtterance","Speech",,"Text","us-east-1","Amazon Lex","Speech and Text"
"NSA2Z88P3MRBM66K","JRTCKXETXF","NSA2Z88P3MRBM66K.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD.0011 per Text Request for en-ZA-TextToText-Req : RecognizeText in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0011000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Text-Req-GR","Processes Text to Text requests only (en-ZA)","USE1-en-ZA-TextToText-Req-GR","RecognizeText","Text",,"Text","us-east-1","Amazon Lex","Text Only"
"NSVEBHX34FGJFTGQ","JRTCKXETXF","NSVEBHX34FGJFTGQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.002 per Text Request for nl-NL-TextToText-Str : StartConversation in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0020000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Text-Str","Processes text to text requests (nl-NL)","USE1-nl-NL-TextToText-Str","StartConversation","Text",,"Text","us-east-1","Amazon Lex","Speech, Text and DTMF"
"NTCUHQ3QEU9MPXKE","JRTCKXETXF","NTCUHQ3QEU9MPXKE.JRTCKXETXF.6YS6EN2CT7","OnDemand","Processed speech to speech request in us-east-1 for es-419","2024-01-01","0","Inf","Requests","0.0040000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Speech","Processes speech to speech requests (es-419)","USE1-es-419-SpeechToSpeech-Req","PostContent","Speech",,"Speech","us-east-1","Amazon Lex","Speech and Text"
"NVHHE93URQY3RP4G","JRTCKXETXF","NVHHE93URQY3RP4G.JRTCKXETXF.6YS6EN2CT7","OnDemand","Processed text to speech request in us-east-1 for it-IT","2024-01-01","0","Inf","Requests","0.0007500000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Speech","Processes text to speech requests (it-IT)","USE1-it-IT-TextToSpeech-Req","PostContent","Text",,"Speech","us-east-1","Amazon Lex","Speech and Text"
"NWHBB2REMBGWUNFZ","JRTCKXETXF","NWHBB2REMBGWUNFZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.003 per DTMF Request for de-AT-DTMFToText-Str : StartConversation in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0030000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","DTMF-to-Text-Str-GR","Processes DTMF to text requests (de-AT)","USE1-de-AT-DTMFToText-Str-GR","StartConversation","DTMF",,"Text","us-east-1","Amazon Lex","Speech, Text and DTMF"
"NZR8T28A3F53WUQQ","JRTCKXETXF","NZR8T28A3F53WUQQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.002 per DTMF Request for fr-CA-DTMFToText-Str : StartConversation in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0020000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","DTMF-to-Text-Str","Processes DTMF to text requests (fr-CA)","USE1-fr-CA-DTMFToText-Str","StartConversation","DTMF",,"Text","us-east-1","Amazon Lex","Speech, Text and DTMF"
"P373QDPNTBVZP54N","JRTCKXETXF","P373QDPNTBVZP54N.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD7.5E-4 per Text Request for pt-PT-TextToText-Req : RecognizeUtterance in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0007500000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Text-Req","Processes text to text requests (pt-PT)","USE1-pt-PT-TextToText-Req","RecognizeUtterance","Text",,"Text","us-east-1","Amazon Lex","Speech and Text"
"P46UQ5Q69U8V9NSM","JRTCKXETXF","P46UQ5Q69U8V9NSM.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD7.5E-4 per Text Request for ca-ES-TextToSpeech-Req : RecognizeUtterance in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0007500000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Speech-Req","Processes text to speech requests (ca-ES)","USE1-ca-ES-TextToSpeech-Req","RecognizeUtterance","Text",,"Speech","us-east-1","Amazon Lex","Speech and Text"
"P5Q7TWU2ZWYQUUJP","JRTCKXETXF","P5Q7TWU2ZWYQUUJP.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.006 per Speech Request for ca-ES-SpeechToSpeech-Req : RecognizeUtterance in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0060000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Speech-Req-GR","Processes speech to speech requests (ca-es)","USE1-ca-ES-SpeechToSpeech-Req-GR","RecognizeUtterance","Speech",,"Speech","us-east-1","Amazon Lex","Speech and Text"
"P69A5G3ENHRQ29YE","JRTCKXETXF","P69A5G3ENHRQ29YE.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.003 per DTMF Request for ca-ES-DTMFToSpeech-Str : StartConversation in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0030000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","DTMF-to-Speech-Str-GR","Processes DTMF to speech requests (ca-ES)","USE1-ca-ES-DTMFToSpeech-Str-GR","StartConversation","DTMF",,"Speech","us-east-1","Amazon Lex","Speech, Text and DTMF"
"P8F57J9WQBNUBAZM","JRTCKXETXF","P8F57J9WQBNUBAZM.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.0065 per Speech Interval for es-US-SpeechToText-Str : StartConversation in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0065000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Text-Str","Processes speech to text requests (es-US)","USE1-es-US-SpeechToText-Str","StartConversation","Speech",,"Text","us-east-1","Amazon Lex","Speech, Text and DTMF"
"PB4S33B9CJZGARQP","JRTCKXETXF","PB4S33B9CJZGARQP.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD.0011 per Text Request for ja-JP-TextToText-Req : RecognizeText in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0011000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Text-Req-GR","Processes Text to Text requests only (ja-JP)","USE1-ja-JP-TextToText-Req-GR","RecognizeText","Text",,"Text","us-east-1","Amazon Lex","Text Only"
"PBAEH5ZP9HJHEC86","JRTCKXETXF","PBAEH5ZP9HJHEC86.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.006 per Speech Request for es-419-SpeechToSpeech-Req : RecognizeUtterance in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0060000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Speech-Req-GR","Processes speech to speech requests (es-419)","USE1-es-419-SpeechToSpeech-Req-GR","RecognizeUtterance","Speech",,"Speech","us-east-1","Amazon Lex","Speech and Text"
"PBTHPPVJ6FSXMFHQ","JRTCKXETXF","PBTHPPVJ6FSXMFHQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD.0011 per Text Request for nl-NL-TextToText-Req : RecognizeUtterance in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0011000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Text-Req-GR","Processes text to text requests (nl-NL)","USE1-nl-NL-TextToText-Req-GR","RecognizeUtterance","Text",,"Text","us-east-1","Amazon Lex","Speech and Text"
"PCV8HGNVGSKYYGF7","JRTCKXETXF","PCV8HGNVGSKYYGF7.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD.0011 per Text Request for zh-HK-TextToText-Req : RecognizeText in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0011000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Text-Req-GR","Processes Text to Text requests only (zh-HK)","USE1-zh-HK-TextToText-Req-GR","RecognizeText","Text",,"Text","us-east-1","Amazon Lex","Text Only"
"PCZ7GNJJ598NWQM4","JRTCKXETXF","PCZ7GNJJ598NWQM4.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.002 per Text Request for pt-PT-TextToText-Str : StartConversation in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0020000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Text-Str","Processes text to text requests (pt-PT)","USE1-pt-PT-TextToText-Str","StartConversation","Text",,"Text","us-east-1","Amazon Lex","Speech, Text and DTMF"
"PE7CZ3P73H233CWN","JRTCKXETXF","PE7CZ3P73H233CWN.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD.0011 per Text Request for ja-JP-TextToText-Req : RecognizeUtterance in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0011000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Text-Req-GR","Processes text to text requests (ja-JP)","USE1-ja-JP-TextToText-Req-GR","RecognizeUtterance","Text",,"Text","us-east-1","Amazon Lex","Speech and Text"
"PE98H56XB9JP8FCU","JRTCKXETXF","PE98H56XB9JP8FCU.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.0065 per Speech Interval for ja-JP-SpeechToSpeech-Str : StartConversation in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0065000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Speech-Str","Processes speech to speech requests (ja-JP)","USE1-ja-JP-SpeechToSpeech-Str","StartConversation","Speech",,"Speech","us-east-1","Amazon Lex","Speech, Text and DTMF"
