SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,Product Family,serviceCode,Location,Location Type,usageType,operation,Bit Rate,Codec,Frame Rate,Input,Output,Pipeline,Region Code,Reserve Type,Resolution,serviceName,Video Quality
RCVZMDQTHVPZRQKZ,JRTCKXETXF,RCVZMDQTHVPZRQKZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0575/hour for reserved Standard Pipeline HD AVC inputs at <10mbps in US East (N. Virginia),2025-05-01,0,Inf,Hours,0.0575000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-IN-AVC-HD-L10-R,CHANNEL_INPUT,<10mbps,,NA,AVC,NA,Standard,us-east-1,1 Year,HD,AWS Elemental MediaLive,NA
RNZXJ8MVB6BC7S8D,JRTCKXETXF,RNZXJ8MVB6BC7S8D.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0900/hour for Standard Pipeline SD MPEG-2 inputs at 20-50mbps in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.0900000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-IN-MPEG2-SD-L50,CHANNEL_INPUT,20-50mbps,,NA,MPEG-2,NA,Standard,us-east-1,On Demand,SD,AWS Elemental MediaLive,NA
RP5E9483HKXBX2DJ,JRTCKXETXF,RP5E9483HKXBX2DJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.341/hour for Reserved Standard HD Motion Graphics in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.3410000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-OUT-MGHD-R,CHANNEL_FEATURE,NA,,NA,NA,HD Motion Graphics,Standard,us-east-1,1 Year,NA,AWS Elemental MediaLive,NA
RPJK2SJPFMGKXRK5,JRTCKXETXF,RPJK2SJPFMGKXRK5.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0345/hour for reserved Single Pipeline SD HEVC inputs at <10mbps in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.0345000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-IN-HEVC-SD-L10-R,CHANNEL_INPUT,<10mbps,,NA,HEVC,NA,Single,us-east-1,1 Year,SD,AWS Elemental MediaLive,NA
RWT8N9G6CUQBFAPW,JRTCKXETXF,RWT8N9G6CUQBFAPW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$18.3600/hour for 3-year reserved HEVC UHD multiplex output in US East (N. Virginia),2025-05-01,0,Inf,Hrs,18.3600000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-MUX-HEVC-UHD-R3,CHANNEL_OUTPUT,,,,,HEVC,,us-east-1,3 Year,UHD,AWS Elemental MediaLive,
S5AKB462VZC5BEEU,JRTCKXETXF,S5AKB462VZC5BEEU.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.3200/hour for Standard Pipeline HD AVC outputs at 20-50mbps,30-60fps,and Standard VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,1.3200000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-OUT-AVC-HD-L50-60-S,CHANNEL_OUTPUT,20-50mbps,,30-60fps,NA,AVC,Standard,us-east-1,On Demand,HD,AWS Elemental MediaLive,Standard
S8A5HUP888QMJBQ7,JRTCKXETXF,S8A5HUP888QMJBQ7.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.85/hour for On Demand Single-Pipeline HD Motion Graphics in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.8500000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-OUT-MGHD,CHANNEL_FEATURE,NA,,NA,NA,HD Motion Graphics,Single,us-east-1,On Demand,NA,AWS Elemental MediaLive,NA
SA24SKGCFFMNF8XV,JRTCKXETXF,SA24SKGCFFMNF8XV.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.5178/hour for reserved Standard Pipeline UHD AVC inputs at 20-50mbps in US East (N. Virginia),2025-05-01,0,Inf,Hours,0.5178000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-IN-AVC-UHD-L50-R,CHANNEL_INPUT,20-50mbps,,NA,AVC,NA,Standard,us-east-1,1 Year,UHD,AWS Elemental MediaLive,NA
SC8DQBZFHRMVRGTZ,JRTCKXETXF,SC8DQBZFHRMVRGTZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0805/hour for reserved Single Pipeline SD AVC outputs at 10-20mbps 30-60fps  in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.0805000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-OUT-AVC-SD-L20-60-S-R,CHANNEL_OUTPUT,10-20mbps,,30-60fps,NA,AVC,Single,us-east-1,1 Year,SD,AWS Elemental MediaLive,Standard
SCHNDXBRX2VU3Y6R,JRTCKXETXF,SCHNDXBRX2VU3Y6R.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0712/hour for reserved Standard Pipeline HD AVC inputs at 10-20mbps in US East (N. Virginia),2025-05-01,0,Inf,Hours,0.0712000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-IN-AVC-HD-L20-R,CHANNEL_INPUT,10-20mbps,,NA,AVC,NA,Standard,us-east-1,1 Year,HD,AWS Elemental MediaLive,NA
SEDF75ZC6ZK75DCH,JRTCKXETXF,SEDF75ZC6ZK75DCH.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0288/hour for reserved Standard Pipeline SD AVC inputs at <10mbps in US East (N. Virginia),2025-05-01,0,Inf,Hours,0.0288000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-IN-AVC-SD-L10-R,CHANNEL_INPUT,<10mbps,,NA,AVC,NA,Standard,us-east-1,1 Year,SD,AWS Elemental MediaLive,NA
SEJWPDE3BQYDP8BG,JRTCKXETXF,SEJWPDE3BQYDP8BG.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.4380/hour for Standard Pipeline SD AVC outputs at 10-20mbps,<=30fps,and Standard VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.4380000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-OUT-AVC-SD-L20-30-S,CHANNEL_OUTPUT,10-20mbps,,<=30fps,NA,AVC,Standard,us-east-1,On Demand,SD,AWS Elemental MediaLive,Standard
SHMH39RRASQFU8R2,JRTCKXETXF,SHMH39RRASQFU8R2.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.2073/hour for reserved Single Pipeline SD HEVC outputs at <=30fps and Standard VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.2073000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-OUT-HEVC-SD-30-S-R,CHANNEL_OUTPUT,NA,,<=30fps,NA,HEVC,Single,us-east-1,1 Year,SD,AWS Elemental MediaLive,Standard
SVYBZ4TQAT3WPHBQ,JRTCKXETXF,SVYBZ4TQAT3WPHBQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.7920/hour for Single Pipeline HD AVC outputs at 20-50mbps,30-60fps,and Standard VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.7920000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-OUT-AVC-HD-L50-60-S,CHANNEL_OUTPUT,20-50mbps,,30-60fps,NA,AVC,Single,us-east-1,On Demand,HD,AWS Elemental MediaLive,Standard
SY8N46KJGZF26XT6,JRTCKXETXF,SY8N46KJGZF26XT6.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.2151/hour for reserved Standard Pipeline HD AVC outputs at 10-20mbps <=30fps  in US East (N. Virginia),2025-05-01,0,Inf,Hours,0.2151000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-OUT-AVC-HD-L20-30-S-R,CHANNEL_OUTPUT,10-20mbps,,<=30fps,NA,AVC,Standard,us-east-1,1 Year,HD,AWS Elemental MediaLive,Standard
T5Y7HYJH8ZMMHEQF,JRTCKXETXF,T5Y7HYJH8ZMMHEQF.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.025/hour for 1-year reserved AVC FHD multiplex output in US East (N. Virginia),2025-05-01,0,Inf,Hrs,2.0250000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-MUX-AVC-FHD-R,CHANNEL_OUTPUT,,,,,AVC,,us-east-1,1 Year,FHD,AWS Elemental MediaLive,
T6SKTZ85JN8FVGPT,JRTCKXETXF,T6SKTZ85JN8FVGPT.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.5220/hour for Standard Pipeline UHD HEVC inputs at 10-20mbps in US East (N. Virginia),2025-05-01,0,Inf,Hrs,3.5220000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-IN-HEVC-UHD-L20,CHANNEL_INPUT,10-20mbps,,NA,HEVC,NA,Standard,us-east-1,On Demand,UHD,AWS Elemental MediaLive,NA
T86S3X5MTBDC2JDC,JRTCKXETXF,T86S3X5MTBDC2JDC.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.1740/hour for Standard Pipeline SD AVC inputs at 20-50mbps in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.1740000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-IN-AVC-SD-L50,CHANNEL_INPUT,20-50mbps,,NA,AVC,NA,Standard,us-east-1,On Demand,SD,AWS Elemental MediaLive,NA
TJPVD9K7TQY8GWJQ,JRTCKXETXF,TJPVD9K7TQY8GWJQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.59/hour for 3-year reserved HEVC HD multiplex output in US East (N. Virginia),2025-05-01,0,Inf,Hrs,4.5900000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-MUX-HEVC-HD-R3,CHANNEL_OUTPUT,,,,,HEVC,,us-east-1,3 Year,HD,AWS Elemental MediaLive,
TS4AYK455H2XE4AW,JRTCKXETXF,TS4AYK455H2XE4AW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0863/hour for reserved Standard Pipeline SD AVC outputs at <10mbps <=30fps  in US East (N. Virginia),2025-05-01,0,Inf,Hours,0.0863000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-OUT-AVC-SD-L10-30-S-R,CHANNEL_OUTPUT,<10mbps,,<=30fps,NA,AVC,Standard,us-east-1,1 Year,SD,AWS Elemental MediaLive,Standard
TZX2KX6N4XF96DTE,JRTCKXETXF,TZX2KX6N4XF96DTE.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.1200/hour for Standard Pipeline SD AVC inputs at <10mbps in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.1200000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-IN-AVC-SD-L10,CHANNEL_INPUT,<10mbps,,NA,AVC,NA,Standard,us-east-1,On Demand,SD,AWS Elemental MediaLive,NA
U3S9GMKVFQ3SFQ82,JRTCKXETXF,U3S9GMKVFQ3SFQ82.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.2240/hour for Standard Pipeline UHD HEVC inputs at 20-50mbps in US East (N. Virginia),2025-05-01,0,Inf,Hrs,4.2240000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-IN-HEVC-UHD-L50,CHANNEL_INPUT,20-50mbps,,NA,HEVC,NA,Standard,us-east-1,On Demand,UHD,AWS Elemental MediaLive,NA
U78YV5QZ3R7YB3BN,JRTCKXETXF,U78YV5QZ3R7YB3BN.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.7000/hour for Standard Pipeline SD CDI inputs in US East (N. Virginia),2025-05-01,0,Inf,hours,0.7000000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-IN-CDI-SD,CHANNEL_INPUT,,,,CDI,NA,Standard,us-east-1,On Demand,SD,AWS Elemental MediaLive,
U79CKE3U5FGGNDTV,JRTCKXETXF,U79CKE3U5FGGNDTV.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.5880/hour for Standard Pipeline HD HEVC inputs at 10-20mbps in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.5880000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-IN-HEVC-HD-L20,CHANNEL_INPUT,10-20mbps,,NA,HEVC,NA,Standard,us-east-1,On Demand,HD,AWS Elemental MediaLive,NA
UCEZBQA2DJ58EEHG,JRTCKXETXF,UCEZBQA2DJ58EEHG.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.3107/hour for reserved Single Pipeline UHD AVC inputs at 20-50mbps in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.3107000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-IN-AVC-UHD-L50-R,CHANNEL_INPUT,20-50mbps,,NA,AVC,NA,Single,us-east-1,1 Year,UHD,AWS Elemental MediaLive,NA
UCTQFRBQ983JQXB8,JRTCKXETXF,UCTQFRBQ983JQXB8.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.2151/hour for reserved Standard Pipeline HD AVC outputs at <10mbps 30-60fps  in US East (N. Virginia),2025-05-01,0,Inf,Hours,0.2151000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-OUT-AVC-HD-L10-60-S-R,CHANNEL_OUTPUT,<10mbps,,30-60fps,NA,AVC,Standard,us-east-1,1 Year,HD,AWS Elemental MediaLive,Standard
UCW5Q9Y2RF29STEF,JRTCKXETXF,UCW5Q9Y2RF29STEF.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.6852/hour for reserved Standard Pipeline HD HEVC outputs at <=30fps and Standard VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.6852000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-OUT-HEVC-HD-30-S-R,CHANNEL_OUTPUT,NA,,<=30fps,NA,HEVC,Standard,us-east-1,1 Year,HD,AWS Elemental MediaLive,Standard
UDKXH8G65TXCQSDY,JRTCKXETXF,UDKXH8G65TXCQSDY.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.81/hour for 5-year reserved AVC HD multiplex output in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.8100000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-MUX-AVC-HD-R5,CHANNEL_OUTPUT,,,,,AVC,,us-east-1,5 Year,HD,AWS Elemental MediaLive,
UF9ZMGGZ48JDTRKP,JRTCKXETXF,UF9ZMGGZ48JDTRKP.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.0500/hour for on-demand MPEG2 HD multiplex output in US East (N. Virginia),2025-05-01,0,Inf,Hrs,4.0500000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-MUX-MPEG2-HD,CHANNEL_OUTPUT,,,,,MPEG-2,,us-east-1,On Demand,HD,AWS Elemental MediaLive,
UMZ9AVNTQMA3T2Z3,JRTCKXETXF,UMZ9AVNTQMA3T2Z3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.1440/hour for Standard Pipeline SD AVC inputs at 10-20mbps in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.1440000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-IN-AVC-SD-L20,CHANNEL_INPUT,10-20mbps,,NA,AVC,NA,Standard,us-east-1,On Demand,SD,AWS Elemental MediaLive,NA
UR2A5YAF8B2R3RNZ,JRTCKXETXF,UR2A5YAF8B2R3RNZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.6336/hour for Single Pipeline UHD MPEG-2 inputs at 20-50mbps in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.6336000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-IN-MPEG2-UHD-L50,CHANNEL_INPUT,20-50mbps,,NA,MPEG-2,NA,Single,us-east-1,On Demand,UHD,AWS Elemental MediaLive,NA
URP65VY3GPNAFZPM,JRTCKXETXF,URP65VY3GPNAFZPM.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.1800/hour for Single Pipeline Advanced Audio outputs in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.1800000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-OUT-DOLBY,CHANNEL_FEATURE,NA,,NA,NA,Advanced Audio,Single,us-east-1,On Demand,NA,AWS Elemental MediaLive,NA
USXYS3QS6YZ3J6RE,JRTCKXETXF,USXYS3QS6YZ3J6RE.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.1044/hour for Single Pipeline HD MPEG-2 inputs at 20-50mbps in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.1044000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-IN-MPEG2-HD-L50,CHANNEL_INPUT,20-50mbps,,NA,MPEG-2,NA,Single,us-east-1,On Demand,HD,AWS Elemental MediaLive,NA
UWUYGJ5Y4ZDD6Q8R,JRTCKXETXF,UWUYGJ5Y4ZDD6Q8R.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.8000/hour for Standard Pipeline FHD CDI inputs in US East (N. Virginia),2025-05-01,0,Inf,hours,2.8000000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-IN-CDI-FHD,CHANNEL_INPUT,,,,CDI,NA,Standard,us-east-1,On Demand,FHD,AWS Elemental MediaLive,
V22VBPQDJKD2CA6D,JRTCKXETXF,V22VBPQDJKD2CA6D.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.8333/hour for on demand Standard Pipeline HD Link input in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.8333000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-IN-DEVICE,CHANNEL_INPUT,,,,Link,NA,Standard,us-east-1,On Demand,HD,AWS Elemental MediaLive,
V5ZUKMQX7C46D9YH,JRTCKXETXF,V5ZUKMQX7C46D9YH.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0864/hour for Single Pipeline SD AVC inputs at 10-20mbps in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.0864000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-IN-AVC-SD-L20,CHANNEL_INPUT,10-20mbps,,NA,AVC,NA,Single,us-east-1,On Demand,SD,AWS Elemental MediaLive,NA
V7F6WDZ8UP3YB6XB,JRTCKXETXF,V7F6WDZ8UP3YB6XB.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0356/hour for reserved Standard Pipeline SD AVC inputs at 10-20mbps in US East (N. Virginia),2025-05-01,0,Inf,Hours,0.0356000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-IN-AVC-SD-L20-R,CHANNEL_INPUT,10-20mbps,,NA,AVC,NA,Standard,us-east-1,1 Year,SD,AWS Elemental MediaLive,NA
VJC65REWCS3XGFHS,JRTCKXETXF,VJC65REWCS3XGFHS.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.35/hour for 1-year reserved AVC HD multiplex output in US East (N. Virginia),2025-05-01,0,Inf,Hrs,1.3500000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-MUX-AVC-HD-R,CHANNEL_OUTPUT,,,,,AVC,,us-east-1,1 Year,HD,AWS Elemental MediaLive,
VR6NVHG32FY8FGEC,JRTCKXETXF,VR6NVHG32FY8FGEC.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.3452/hour for reserved Standard Pipeline UHD AVC inputs at <10mbps in US East (N. Virginia),2025-05-01,0,Inf,Hours,0.3452000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-IN-AVC-UHD-L10-R,CHANNEL_INPUT,<10mbps,,NA,AVC,NA,Standard,us-east-1,1 Year,UHD,AWS Elemental MediaLive,NA
VRNTJ74DE5ME8VQ9,JRTCKXETXF,VRNTJ74DE5ME8VQ9.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.0980/hour for Standard Pipeline HD AVC outputs at 10-20mbps,30-60fps,and Standard VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,1.0980000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-OUT-AVC-HD-L20-60-S,CHANNEL_OUTPUT,10-20mbps,,30-60fps,NA,AVC,Standard,us-east-1,On Demand,HD,AWS Elemental MediaLive,Standard
VVT2MNMRXFYZTDBS,JRTCKXETXF,VVT2MNMRXFYZTDBS.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.8200/hour for Standard Pipeline UHD HEVC inputs at <10mbps in US East (N. Virginia),2025-05-01,0,Inf,Hrs,2.8200000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-IN-HEVC-UHD-L10,CHANNEL_INPUT,<10mbps,,NA,HEVC,NA,Standard,us-east-1,On Demand,UHD,AWS Elemental MediaLive,NA
W2ENRWWGSWFK63MX,JRTCKXETXF,W2ENRWWGSWFK63MX.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.8820/hour for Standard Pipeline HD AVC outputs at 10-20mbps,<=30fps,and Standard VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.8820000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-OUT-AVC-HD-L20-30-S,CHANNEL_OUTPUT,10-20mbps,,<=30fps,NA,AVC,Standard,us-east-1,On Demand,HD,AWS Elemental MediaLive,Standard
W4FMEVXHBCDFK9EJ,JRTCKXETXF,W4FMEVXHBCDFK9EJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.1291/hour for reserved Single Pipeline UHD MPEG-2 inputs at 10-20mbps in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.1291000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-IN-MPEG2-UHD-L20-R,CHANNEL_INPUT,10-20mbps,,NA,MPEG-2,NA,Single,us-east-1,1 Year,UHD,AWS Elemental MediaLive,NA
W5MPQKTF9UBRPDKG,JRTCKXETXF,W5MPQKTF9UBRPDKG.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.344/hour for reserved Standard Pipeline SD HEVC outputs at <=30fps and Standard VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.3440000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-OUT-HEVC-SD-30-S-R,CHANNEL_OUTPUT,NA,,<=30fps,NA,HEVC,Standard,us-east-1,1 Year,SD,AWS Elemental MediaLive,Standard
WAFR44QZUUCBGBT6,JRTCKXETXF,WAFR44QZUUCBGBT6.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.267/hour for MediaLive Anywhere SD HEVC in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.2670000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EMLA-USE1-HEVC-SD,CHANNEL_ACTIVE,,HEVC,,,,,us-east-1,,SD,AWS Elemental MediaLive,
WAXXB95SRTGA48BG,JRTCKXETXF,WAXXB95SRTGA48BG.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.959/hour for reserved Standard Pipeline HD AV1 outputs at <=30fps and Standard VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.9590000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-OUT-AV1-HD-30-S-R,CHANNEL_OUTPUT,NA,,<=30fps,NA,AV1,Standard,us-east-1,1 Year,HD,AWS Elemental MediaLive,Standard
WG2CNMHVJD8HGETR,JRTCKXETXF,WG2CNMHVJD8HGETR.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.2124/hour for Single Pipeline HD AVC inputs at 20-50mbps in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.2124000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-IN-AVC-HD-L50,CHANNEL_INPUT,20-50mbps,,NA,AVC,NA,Single,us-east-1,On Demand,HD,AWS Elemental MediaLive,NA
X35AGYVJZZFJF3PT,JRTCKXETXF,X35AGYVJZZFJF3PT.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.5876/hour for Single Pipeline HD AVC outputs at 30-60fps and Enhanced VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,1.5876000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-OUT-AVC-HD-60-E,CHANNEL_OUTPUT,NA,,30-60fps,NA,AVC,Single,us-east-1,On Demand,HD,AWS Elemental MediaLive,Enhanced
X4EMYUG5PPTV6J6P,JRTCKXETXF,X4EMYUG5PPTV6J6P.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.0356/hour for reserved Standard Pipeline UHD HEVC inputs at 20-50mbps in US East (N. Virginia),2025-05-01,0,Inf,Hours,1.0356000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-IN-HEVC-UHD-L50-R,CHANNEL_INPUT,20-50mbps,,NA,HEVC,NA,Standard,us-east-1,1 Year,UHD,AWS Elemental MediaLive,NA
XDZ4B35QPVPE6ZU2,JRTCKXETXF,XDZ4B35QPVPE6ZU2.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.6904/hour for reserved Standard Pipeline UHD AVC outputs at <=30fps and Standard VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.6904000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-OUT-AVC-UHD-30-S-R,CHANNEL_OUTPUT,NA,,<=30fps,NA,AVC,Standard,us-east-1,1 Year,UHD,AWS Elemental MediaLive,Standard
XEU8UPQ8YUN8PH2S,JRTCKXETXF,XEU8UPQ8YUN8PH2S.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.834/hour for On Demand Standard UHD Motion Graphics in US East (N. Virginia),2025-05-01,0,Inf,Hrs,2.8340000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-OUT-MGUHD,CHANNEL_FEATURE,NA,,NA,NA,UHD Motion Graphics,Standard,us-east-1,On Demand,NA,AWS Elemental MediaLive,NA
XNXZAVARHXV6DBXR,JRTCKXETXF,XNXZAVARHXV6DBXR.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.482/hour for reserved Standard Pipeline SD AV1 outputs at <=30fps and Standard VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.4820000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-OUT-AV1-SD-30-S-R,CHANNEL_OUTPUT,NA,,<=30fps,NA,AV1,Standard,us-east-1,1 Year,SD,AWS Elemental MediaLive,Standard
